證券代碼,西元年份,營業費用,推銷費用,管理費用,研究發展費,營業收入淨額,資產總額,員工人數-母公司,ROA(C)稅前息前折舊前,ROA(A)稅後息前,負債比率,總負債/總淨值,回收利用水量,製程水回收率%,水回收率%,總用水量(含回收水),E_用水回收率%,E_取得用水相關國際認證,E_GRI_用水及廢水管理揭露度,E_GRI_廢棄物管理揭露度,E_每百萬營收廢棄物,E_有害廢棄物回收百分比%,G_報廢產品及電子廢棄物再循環百分比%,總重量(有害+非有害)(噸),廢棄物密集度(公噸/單位),有害廢棄物量(公噸),非有害廢棄物量(公噸),一般廢棄物罰鍰次數,事業廢棄物罰鍰次數,廢棄物清除處理機構罰鍰次數,廢棄物裁罰金額,SASB主產業,TSE產業_代碼,TSE產業_名稱,TEJ產業_名稱,TEJ子產業_名稱,SGA_alt,dLNSGA,dLNSGA_alt,dLNREV,DEC,SUCC_DEC,WATER_RATE,WATER_DISC,WASTE_DISC_GRI,WASTE_INTENSITY,WASTE_DISC,WASTE_FINE,WASTE_DENSITY,Waste_FineAmt,WASTE_FINE_INT,WATER_INTENSITY,SIZE,AI,EI,ROA,LEV,dLNSGA_w,dLNSGA_alt_w,dLNREV_w,WATER_RATE_w,水回收率%_w,製程水回收率%_w,WASTE_INTENSITY_w,WASTE_DENSITY_w,WASTE_FINE_w,WASTE_FINE_INT_w,WATER_INTENSITY_w,SIZE_w,AI_w,EI_w,ROA_w,LEV_w,WATER_RATE_w_l1,WATER_RATE_w_l2,製程水回收率%_w_l1,製程水回收率%_w_l2,WATER_DISC_l1,WATER_DISC_l2,WASTE_DISC_GRI_l1,WASTE_DISC_GRI_l2,WASTE_INTENSITY_w_l1,WASTE_INTENSITY_w_l2,WASTE_DISC_l1,WASTE_DISC_l2,WASTE_FINE_w_l1,WASTE_FINE_w_l2,WASTE_FINE_INT_w_l1,WASTE_FINE_INT_w_l2,WATER_INTENSITY_w_l1,WATER_INTENSITY_w_l2
1216,2025,187708876.0,157011770.0,29474619.0,1215157.0,672863578.0,737441270.0,5708.0,2.59,0.83,71.43,250.04,,,,,0.0,0.0,5.0,5.0,0.0659,0.0,0.0,44059.04,0.8283,2.04,44057.0,3.0,2.0,0.0,24000.0,食品與飲料,M1200,食品工業,飲料乳品,飲料乳品,186486389.0,0.03472425921638944,0.03471493996771713,0.022890203047897018,0.0,0.0,,0.0,1.0,0.0659,5.0,2.0,0.8283,24000.0,0.032544964563754344,,20.418697009108996,1.0959744205384825,8.483146044204521e-06,0.83,71.43,0.03472425921638944,0.03471493996771713,0.022890203047897018,,,,0.0659,0.8283,2.0,0.032544964563754344,,20.418697009108996,1.0959744205384825,8.483146044204521e-06,0.83,71.43,,,,,0.0,0.0,1.0,1.0,0.0705,0.0694,5.0,5.0,5.0,8.0,0.1098667146879991,0.07568939091152249,0.006982580441615186,0.007431316794157992
1216,2026,,,,,,,,,,,,,,,,0.0,0.0,5.0,5.0,0.0659,0.0,0.0,,,,,5.0,1.0,0.0,22800.0,食品與飲料,M1200,食品工業,飲料乳品,飲料乳品,,,,,,,,0.0,1.0,0.0659,5.0,1.0,,22800.0,,,,,,,,,,,,,,0.0659,,1.0,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0659,0.0705,5.0,5.0,2.0,5.0,0.032544964563754344,0.1098667146879991,,0.006982580441615186
1217,2005,,,,,,9543590.0,631.0,1.74,1.81,56.43,129.53,,,,,,,,,,,,,,,,,,,,食品與飲料,M1200,食品工業,罐頭加工,罐頭加工,,,,,,,,0.0,0.0,,,,,,,,16.071380282910052,,,1.81,56.43,,,,,,,,,,,,16.071380282910052,,,1.81,56.43,,,,,,,,,,,,,,,,,,
1217,2006,,,,,,9289956.0,642.0,-1.28,-2.27,56.22,128.42,,,,,,,,,,,,,,,,,,,,食品與飲料,M1200,食品工業,罐頭加工,罐頭加工,,,,,,,,0.0,0.0,,,,,,,,16.04444437450324,,,-2.27,56.22,,,,,,,,,,,,16.04444437450324,,,-2.27,56.22,,,,,0.0,,0.0,,,,,,,,,,,
1217,2007,,,,,,8564877.0,609.0,-0.82,-2.45,55.34,123.92,,,,,,,,,,,,,,,,,,,,食品與飲料,M1200,食品工業,罐頭加工,罐頭加工,,,,,,,,0.0,0.0,,,,,,,,15.963180328866663,,,-2.45,55.34,,,,,,,,,,,,15.963180328866663,,,-2.45,55.34,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,
1217,2008,1894059.0,1563582.0,289119.0,41358.0,5638901.0,9559073.0,550.0,0.62,-0.17,49.18,96.77,,,,,,,,,,,,,,,,,,,,食品與飲料,M1200,食品工業,罐頭加工,罐頭加工,1852701.0,,,,,,,0.0,0.0,,,,,,,,16.07300131379883,1.6952014231141848,9.753673632503923e-05,-0.17,49.18,,,,,,,,,,,,16.07300131379883,1.6952014231141848,9.753673632503923e-05,-0.17,49.18,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,
1217,2009,1775124.0,1458351.0,274886.0,41887.0,5336027.0,9208124.0,550.0,0.35,-0.84,45.75,84.33,,,,,,,,,,,,,,,,,,,,食品與飲料,M1200,食品工業,罐頭加工,罐頭加工,1733237.0,-0.06485186563960177,-0.06665381587473718,-0.055207819796086355,1.0,,,0.0,0.0,,,,,,,,16.035596695844006,1.7256516880443071,0.00010307294172237134,-0.84,45.75,-0.06485186563960177,-0.06665381587473718,-0.055207819796086355,,,,,,,,,16.035596695844006,1.7256516880443071,0.00010307294172237134,-0.84,45.75,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,
1217,2010,1692845.0,1363967.0,288751.0,40127.0,4997234.0,9779525.0,570.0,1.56,0.39,45.84,84.64,,,,,,,,,,,,,,,,0.0,1.0,0.0,6000.0,食品與飲料,M1200,食品工業,罐頭加工,罐頭加工,1652718.0,-0.04745973413795035,-0.047569553077574156,-0.06559680920801014,1.0,1.0,,0.0,0.0,,,1.0,,6000.0,0.6135267305927435,,16.095801472324354,1.9569876055433866,0.00011406309970675778,0.39,45.84,-0.04745973413795035,-0.047569553077574156,-0.06559680920801014,,,,,,1.0,0.6135267305927435,,16.095801472324354,1.9569876055433866,0.00011406309970675778,0.39,45.84,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,
1217,2011,1564402.0,1246196.0,275847.0,42359.0,4643615.0,11039106.0,565.0,1.0,0.09,47.5,90.48,,,,,,,,,,,,,,,,0.0,0.0,0.0,,食品與飲料,M1200,食品工業,罐頭加工,罐頭加工,1522043.0,-0.0789069031605063,-0.082367694034156,-0.07339140163360902,1.0,1.0,,0.0,0.0,,,0.0,,0.0,0.0,,16.216954617273437,2.3772655571144465,0.00012167244700518884,0.09,47.5,-0.0789069031605063,-0.082367694034156,-0.07339140163360902,,,,,,0.0,0.0,,16.216954617273437,2.3772655571144465,0.00012167244700518884,0.09,47.5,,,,,0.0,0.0,0.0,0.0,,,,,1.0,,0.6135267305927435,,,
1217,2012,1302078.0,974921.0,289525.0,37632.0,4417373.0,13050548.0,566.0,-0.17,-0.54,51.57,106.49,,,,,,,,,,,,,,,,,,,,食品與飲料,M1200,食品工業,罐頭加工,罐頭加工,1264446.0,-0.18354219251773785,-0.18541942975033088,-0.049947982223056187,1.0,1.0,,0.0,0.0,,,,,,,,16.384340683188487,2.954368580602091,0.00012813045219409817,-0.54,51.57,-0.18354219251773785,-0.18541942975033088,-0.049947982223056187,,,,,,,,,16.384340683188487,2.954368580602091,0.00012813045219409817,-0.54,51.57,,,,,0.0,0.0,0.0,0.0,,,,,0.0,1.0,0.0,0.6135267305927435,,
1217,2013,1414655.0,1015889.0,353138.0,45628.0,4479802.0,13860771.0,597.0,0.36,0.36,53.6,115.52,,,,,,,,,,,,,,,,0.0,0.0,0.0,,食品與飲料,M1200,食品工業,罐頭加工,罐頭加工,1369027.0,0.08292423528669168,0.07946618694727547,0.014033673515770673,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,16.444573177884497,3.0940588445650055,0.0001332648184004561,0.36,53.6,0.08292423528669168,0.07946618694727547,0.014033673515770673,,,,,,0.0,0.0,,16.444573177884497,3.0940588445650055,0.0001332648184004561,0.36,53.6,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,,
1217,2014,1420660.0,1000000.0,386836.0,33824.0,3581672.0,13673828.0,605.0,0.3,-0.08,54.52,119.86,,,,278000.0,,,,,,,,,,,,0.0,0.0,0.0,,食品與飲料,M1200,食品工業,罐頭加工,罐頭加工,1386836.0,0.004235867251971115,0.012924624997245004,-0.22374911853169444,1.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,0.07761738093270405,16.430994198760413,3.8177220024614202,0.00016891552325282717,-0.08,54.52,0.004235867251971115,0.012924624997245004,-0.22374911853169444,,,,,,0.0,0.0,0.07761738093270405,16.430994198760413,3.8177220024614202,0.00016891552325282717,-0.08,54.52,,,,,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,,,
1217,2015,1467322.0,1078977.0,347086.0,41259.0,4019258.0,11394737.0,587.0,-3.18,0.04,46.52,86.98,,,,393000.0,,,,,,,,,,,,,,,,食品與飲料,M1200,食品工業,罐頭加工,罐頭加工,1426063.0,0.032317418279665944,0.02789260700515861,0.11526757799011378,0.0,0.0,,0.0,0.0,,,,,,,0.09777924184016054,16.248662140097192,2.835034974117113,0.00014604685740502352,0.04,46.52,0.032317418279665944,0.02789260700515861,0.11526757799011378,,,,,,,,0.09777924184016054,16.248662140097192,2.835034974117113,0.00014604685740502352,0.04,46.52,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.07761738093270405,
1217,2016,1332561.0,956410.0,329582.0,46569.0,4114545.0,11545689.0,610.0,-0.44,1.56,47.67,91.11,,,,404570.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,食品與飲料,M1200,食品工業,罐頭加工,罐頭加工,1285992.0,-0.0963363160227182,-0.10338709558309489,0.023430948454141287,0.0,0.0,,0.0,0.0,,0.0,,,,,0.09832678947489941,16.261822678504924,2.806067013485088,0.0001482545457638694,1.56,47.67,-0.0963363160227182,-0.10338709558309489,0.023430948454141287,,,,,,,,0.09832678947489941,16.261822678504924,2.806067013485088,0.0001482545457638694,1.56,47.67,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,0.09777924184016054,0.07761738093270405
1217,2017,1309742.0,951255.0,311530.0,46957.0,4146490.0,12242288.0,592.0,0.12,1.31,49.98,99.91,,,,401735.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,食品與飲料,M1200,食品工業,罐頭加工,罐頭加工,1262785.0,-0.017272483370033953,-0.018210805690650034,0.007733936299526789,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.09688555862910558,16.32040674568415,2.952446044726986,0.00014277135601436396,1.31,49.98,-0.017272483370033953,-0.018210805690650034,0.007733936299526789,,,,,,0.0,0.0,0.09688555862910558,16.32040674568415,2.952446044726986,0.00014277135601436396,1.31,49.98,,,,,0.0,0.0,0.0,0.0,,,0.0,,,,,,0.09832678947489941,0.09777924184016054
1217,2018,1313529.0,952571.0,313362.0,40791.0,4321819.0,12584818.0,588.0,-0.31,0.1,50.16,100.65,,,,418440.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,食品與飲料,M1200,食品工業,罐頭加工,罐頭加工,1265933.0,0.002887237064523873,0.0024898004650832917,0.0414141852142027,0.0,0.0,,0.0,0.0,,0.0,,,,,0.09682034347111713,16.348001724786275,2.9119262051464903,0.0001360538236330582,0.1,50.16,0.002887237064523873,0.0024898004650832917,0.0414141852142027,,,,,,,,0.09682034347111713,16.348001724786275,2.9119262051464903,0.0001360538236330582,0.1,50.16,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.09688555862910558,0.09832678947489941
1217,2019,1278477.0,934891.0,306090.0,42452.0,4468238.0,12895986.0,602.0,-0.15,-0.15,50.07,100.27,,,,432636.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,食品與飲料,M1200,食品工業,罐頭加工,罐頭加工,1240981.0,-0.027047882560726322,-0.0199072038591126,0.03331776902165018,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.09682474389233518,16.372426658120016,2.8861457245563016,0.00013472872304474382,-0.15,50.07,-0.027047882560726322,-0.0199072038591126,0.03331776902165018,,,,,,0.0,0.0,0.09682474389233518,16.372426658120016,2.8861457245563016,0.00013472872304474382,-0.15,50.07,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.09682034347111713,0.09688555862910558
1217,2020,1302903.0,949874.0,311920.0,41890.0,4614486.0,13340859.0,600.0,0.22,0.07,48.59,94.52,,,,463064.0,0.0,0.0,3.0,4.0,,,,,,,,,,,,食品與飲料,M1200,食品工業,罐頭加工,罐頭加工,1261794.0,0.018925326024485045,0.01663232195993558,0.03220633833448794,0.0,0.0,,0.0,1.0,,4.0,,,,,0.10035007149225288,16.406341989182224,2.8910823437323248,0.0001300253159290114,0.07,48.59,0.018925326024485045,0.01663232195993558,0.03220633833448794,,,,,,,,0.10035007149225288,16.406341989182224,2.8910823437323248,0.0001300253159290114,0.07,48.59,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.09682474389233518,0.09682034347111713
1217,2021,1287853.0,914636.0,320927.0,52282.0,4710880.0,13836774.0,568.0,0.11,-0.31,46.54,87.05,,,,416493.0,0.0,0.0,5.0,4.0,,,,2665.5,0.376,0.0,2665.5,0.0,1.0,0.0,6000.0,食品與飲料,M1200,食品工業,罐頭加工,罐頭加工,1235563.0,-0.011618361045929504,-0.021007781183598695,0.02067424129054629,0.0,0.0,,0.0,1.0,,4.0,1.0,0.376,6000.0,0.4336270867761517,0.08841087015589444,16.442840388497974,2.9371951737255033,0.0001205719525863533,-0.31,46.54,-0.011618361045929504,-0.021007781183598695,0.02067424129054629,,,,,0.376,1.0,0.4336270867761517,0.08841087015589444,16.442840388497974,2.9371951737255033,0.0001205719525863533,-0.31,46.54,,,,,0.0,0.0,1.0,0.0,,,4.0,0.0,,0.0,,0.0,0.10035007149225288,0.09682474389233518
1217,2022,1265682.0,899680.0,317432.0,48551.0,4800625.0,13755189.0,572.0,-0.99,0.09,45.35,82.98,,,,418540.0,0.0,0.0,5.0,5.0,,,,2346.8,0.322,0.0,2346.8,0.0,0.0,0.0,,食品與飲料,M1200,食品工業,罐頭加工,罐頭加工,1217112.0,-0.017365383398338707,-0.015045897296056765,0.018871390676203248,0.0,0.0,,0.0,1.0,,5.0,0.0,0.322,0.0,0.0,0.0871844811873454,16.43692669270443,2.865291290196589,0.00011915115219372477,0.09,45.35,-0.017365383398338707,-0.015045897296056765,0.018871390676203248,,,,,0.322,0.0,0.0,0.0871844811873454,16.43692669270443,2.865291290196589,0.00011915115219372477,0.09,45.35,,,,,0.0,0.0,1.0,1.0,,,4.0,4.0,1.0,,0.4336270867761517,,0.08841087015589444,0.10035007149225288
1217,2023,1284939.0,917363.0,317411.0,48171.0,4900038.0,14021710.0,608.0,0.34,0.38,46.05,85.36,,,,378038.0,0.0,0.0,5.0,5.0,0.4889,,,2618.4,0.3566,0.0,2618.4,,,,,食品與飲料,M1200,食品工業,罐頭加工,罐頭加工,1234774.0,0.015100139067619978,0.01440711803085648,0.0204968424177423,0.0,0.0,,0.0,1.0,0.4889,5.0,,0.3566,,,0.07715001393866741,16.456117400749413,2.861551277765601,0.00012408067039480102,0.38,46.05,0.015100139067619978,0.01440711803085648,0.0204968424177423,,,,0.4889,0.3566,,,0.07715001393866741,16.456117400749413,2.861551277765601,0.00012408067039480102,0.38,46.05,,,,,0.0,0.0,1.0,1.0,,,5.0,4.0,0.0,1.0,0.0,0.4336270867761517,0.0871844811873454,0.08841087015589444
1217,2024,1308298.0,907959.0,341895.0,58325.0,5115585.0,14867996.0,605.0,0.13,0.05,43.96,78.46,,,,389650.0,0.0,0.0,5.0,5.0,0.5344,0.0,0.0,2364.0,0.56,0.0,2364.0,,,,,食品與飲料,M1200,食品工業,罐頭加工,罐頭加工,1249854.0,0.018015809428868934,0.012138787109837068,0.04304880217681273,0.0,0.0,,0.0,1.0,0.5344,5.0,,0.56,,,0.07616919668034057,16.514721541365077,2.9064116811664746,0.00011826604386399601,0.05,43.96,0.018015809428868934,0.012138787109837068,0.04304880217681273,,,,0.5344,0.56,,,0.07616919668034057,16.514721541365077,2.9064116811664746,0.00011826604386399601,0.05,43.96,,,,,0.0,0.0,1.0,1.0,0.4889,,5.0,5.0,,0.0,,0.0,0.07715001393866741,0.0871844811873454
