論文名稱,畢業學年度,學位類別,作者,博碩士論文網址
利用FeNi雙金屬催化劑對CO2與乙烷進行乾重組和氧化脫氫反應,111,碩士,孫碩亨,https://hdl.handle.net/11296/63b6sy
日治時期桃園沿山地區煤礦產業之發展,111,碩士,程安鯖,https://hdl.handle.net/11296/epk8k4
使用時域門控與梅森增益公式構建四埠夾具的散射參數表徵,111,碩士,陳柏鈞,https://hdl.handle.net/11296/e4v87t
可撓曲銀/彎曲轉折型矽晶奈米線異質結構之製備及其室溫氣體感測特性研究,111,碩士,林平洲,https://hdl.handle.net/11296/2zbdyf
一種計算曲率的類神經網路方法,111,碩士,林靖旻,https://hdl.handle.net/11296/39vh9n
使用部分連結陣列天線之毫米波通訊於智能反射 面板的錯誤率性能提升,111,碩士,李俊孝,https://hdl.handle.net/11296/6u8dbq
鈉、鉀之四牙配體錯合物用於內酯之開環聚合反應,111,碩士,吳成修,https://hdl.handle.net/11296/2err7r
張愛玲散文與小說《雷峯塔》、《易經》、《小團圓》的文本互涉,111,碩士,陳羽姍,https://hdl.handle.net/11296/qe3m35
注重友情還是偏好專業？在不同工作條件下，探討求職者的人格特質與求職意向之間的行為,111,碩士,謝宜庭,https://hdl.handle.net/11296/s48q4g
銅/銀金屬催化蝕刻法製備可撓曲矽晶微米洞/ 奈米線異質結構及自驅動近紅外光感測之研究,111,碩士,林昀熲,https://hdl.handle.net/11296/bhhw4j
使用深度學習法與階層法之相位陣列天線入射角度搜索,111,碩士,梁進元,https://hdl.handle.net/11296/9y7w58
具有角度放大功能之近眼顯示器全像光導,111,碩士,劉政銓,https://hdl.handle.net/11296/kykwvv
基於 IEEE 802.11ax 規格之 4X4 MIMO 波束成 型傳輸設計與軟體無線電實現,111,碩士,陳琮文,https://hdl.handle.net/11296/mw9t9s
台灣西南部二仁溪緯度一帶活躍變形的西部麓山帶的構造分析,111,碩士,哈阿里,https://hdl.handle.net/11296/8uj67g
結合光譜反射和橢偏技術於奈米級薄膜特性量測之研究,111,碩士,李甄,https://hdl.handle.net/11296/7m7582
曝光機照明光型擴展之研究,111,碩士,陳政瑜,https://hdl.handle.net/11296/y75kvf
利用聲波對水中微粒進行分離之研究,111,碩士,蔣駿麟,https://hdl.handle.net/11296/fhyd23
台灣東北部鼻頭及龍洞地區的正斷層,111,碩士,賴品文,https://hdl.handle.net/11296/7henh6
基於影像處理MRI子宮肌瘤影像自動檢測和分割以進行HIFU刀手術規劃,111,碩士,曾冠慈,https://hdl.handle.net/11296/67xjy6
運用芳香化合物與鋰金屬之化學預鋰化方法對鋰離子電池負極影響,111,碩士,郭思妤,https://hdl.handle.net/11296/5dq4s7
高強度紅外光源與其應用於高速攝影之研究,111,碩士,許廷偉,https://hdl.handle.net/11296/b9c3y2
以非監督式表徵分離學習之邊緣運算裝置低延遲樂曲中人聲轉換架構,111,碩士,羅崇訓,https://hdl.handle.net/11296/fym5nn
基於序列至序列模型之 FMCW雷達估計人體姿勢,111,碩士,鄭瑀萱,https://hdl.handle.net/11296/8664ab
基於多層次注意力機制之單目相機語意場景補全技術,111,碩士,張鎮宇,https://hdl.handle.net/11296/rg9txj
提升近眼顯示器光學效率之輸入影像頻譜分布技術,111,碩士,張至堯,https://hdl.handle.net/11296/782bsa
基於大規模多語言 語音模型於在地化語言實務應用,111,碩士,賴泓榮,https://hdl.handle.net/11296/r86s6h
回收廢棄電路板之材料於生醫檢測與儲能元件 之應用,111,碩士,曾昱翔,https://hdl.handle.net/11296/8zavmz
職業噪音暴露對人體健康影響研究-以玻璃纖維工廠為例,111,碩士,廖芳儀,https://hdl.handle.net/11296/9zz6j4
從太麻里地區窺視台灣造山帶於陸弧碰撞前之 熱變質與構造演化模式,111,碩士,王芸㚬,https://hdl.handle.net/11296/wh3v5e
以雙深共熔溶劑系統對廢棄鋰離子電池進行選擇性回收及優化之研究,111,碩士,林璟淳,https://hdl.handle.net/11296/js7w85
可逆高熵氧化物陽極應用於 鋰離子全電池之研究,111,碩士,黃力朋,https://hdl.handle.net/11296/v864s4
應用 CMOS 製程之 Q 頻段低雜訊放大 器與寬頻混波器暨 W 頻段降頻器研製,111,碩士,黃柔尹,https://hdl.handle.net/11296/ausr32
以高解析度熱示蹤劑試驗解析沿海含水層分層地下水流場與熱傳輸特性,111,碩士,許家毓,https://hdl.handle.net/11296/4ps34k
,111,碩士,周季賢,https://hdl.handle.net/11296/urf37g
偏振干涉技術應用於生物感測器之研究,111,碩士,陳宥全,https://hdl.handle.net/11296/ukbt6z
結合PCA與雙光子超光譜開發木材分析技術,111,碩士,賴威廷,https://hdl.handle.net/11296/62k3z3
白血病抑制因子調控口腔癌巨噬細胞免疫反應,111,碩士,隋昀華,https://hdl.handle.net/11296/c59rzj
顯性或隱性有限元素模型對於擬靜態拉伸試驗的優缺點比較,111,碩士,陳裕麒,https://hdl.handle.net/11296/7smb84
開發液漩式重力分選技術用於廢棄PCB成型板粉塵回收資源化,111,碩士,張睿丰,https://hdl.handle.net/11296/jsrm5r
人格特質與飲食控制行為之關聯: 以間歇性斷食為例,111,碩士,鄭昊,https://hdl.handle.net/11296/5v4qj9
兩個具時空效應之隨機場的獨立性檢定,111,碩士,曾逸群,https://hdl.handle.net/11296/b4c38g
廣西玉林市客家話研究,111,碩士,許育通,https://hdl.handle.net/11296/zz7smb
鼻咽癌外泌小體藉由EB病毒潛伏膜蛋白1促進巨噬細胞免疫抑制型分化,111,碩士,劉子彤,https://hdl.handle.net/11296/6mh9xa
一九七○年代前期台灣「現代詩專號」研究,111,碩士,林佳樺,https://hdl.handle.net/11296/qbdc64
大腦在語言理解過程中如何進行同步振動和產生聲音,111,碩士,張東浩,https://hdl.handle.net/11296/c228n6
Kronecker包絡主成分分析模型選擇方法及其應用,111,碩士,徐若瑄,https://hdl.handle.net/11296/yh4jmf
六標準差之教育訓練成效評估：以C公司為例,111,碩士,范姜皓,https://hdl.handle.net/11296/u8dna9
非球面波前量測之對位方式研究,111,碩士,鄭百翔,https://hdl.handle.net/11296/x6fj2b
以大數據探討橋梁構件劣化之研究,111,博士,莊友涵,https://hdl.handle.net/11296/tb97gn
利用橢圓反射鏡建立成像散射儀,111,碩士,黃靖軒,https://hdl.handle.net/11296/r8aw38
以聊天機器技術來培養學生恆毅力和成長型思維及提昇學習成效之學習系統數位管家,111,碩士,簡鈺笙,https://hdl.handle.net/11296/mwn7x4
臺灣京劇教育體系變革之研究,111,博士,張旭南,https://hdl.handle.net/11296/t8m7hk
浪漫臺三線十六客庄觀光休閒產業之研究,111,碩士,林東榮,https://hdl.handle.net/11296/cm973u
應用於具儲能混合交直流微電網之雙向互連轉換器電壓控制策略,111,碩士,賴韋融,https://hdl.handle.net/11296/vyg65a
單拍偏振干涉之表面形貌測量技術,111,碩士,蔡岳哲,https://hdl.handle.net/11296/bbnchp
多孔材料的BET表面積測定：限制和改進,111,碩士,黃志揚,https://hdl.handle.net/11296/837w4x
高熵硒化物觸媒應用於電芬頓反應降解有機污染物之研究,111,碩士,李佳慈,https://hdl.handle.net/11296/mzejf5
以硝酸鈉與酸進行芳基烴之溴化反應與二芳基胺之生成,111,碩士,陳品嫻,https://hdl.handle.net/11296/455zwx
研究雙特松對HepG2細胞之DNA修復的影響,111,碩士,林儀臻,https://hdl.handle.net/11296/knd5x9
在雷射尾流場加速器中利用震波產生單能電子束,111,碩士,朱峻成,https://hdl.handle.net/11296/m44nr7
650V 加強型氮化鎵高電子遷移率電晶體在不同閘極開關偏壓下之動態電阻分析,111,碩士,楊博安,https://hdl.handle.net/11296/z6dvmv
轉系對在學成績和畢業一年薪資的影響—以國立中央大學為例,111,碩士,李郁心,https://hdl.handle.net/11296/nck4gu
1200V 加強型矽基板氮化鎵高電子遷移率電晶體開發,111,碩士,吳晟豪,https://hdl.handle.net/11296/rkkwae
客家社團經營對地方文化推廣之研究-以桃園市三個案為例,111,碩士,賴欣鈴,https://hdl.handle.net/11296/47388e
利用石墨烯改善氮化鎵歐姆接觸之研究,111,碩士,陳逸弘,https://hdl.handle.net/11296/e9v9up
點雲建模技術,111,碩士,許晴然,https://hdl.handle.net/11296/we9ak2
塑膠微粒對紅外光吸收響應之模擬與量測分析,111,碩士,曾培鈞,https://hdl.handle.net/11296/85p8ns
開發包覆喜樹鹼-靛青綠的全氟碳外泌體用於皮膚黑色素瘤光化學治療研究,111,碩士,黃丞佑,https://hdl.handle.net/11296/hehs6k
你傾訴越多我越喜歡？Instagram上的擬社會互動與感知真實性－探討網紅類型與自我揭露的影響,111,碩士,陳韻方,https://hdl.handle.net/11296/j63r3p
從專案管理角度探討建置孕期照護 諮詢平台可行性之研究,111,碩士,黃瑛絢,https://hdl.handle.net/11296/576nh8
高階諧波相位匹配條件的測量,111,碩士,歐陽義詠,https://hdl.handle.net/11296/j397bt
以自製灰階曝光機製作各式微光學元件,111,碩士,蔡昀蓉,https://hdl.handle.net/11296/wka9bz
應用於高穩定性反式錫鈣鈦礦太陽能電池之氧化亞錫電洞傳遞材料研究,111,碩士,陳宏澤,https://hdl.handle.net/11296/7bsujj
古代服飾文化與《說文解字》相關字群研究,111,碩士,張慧君,https://hdl.handle.net/11296/s4f579
基於波導共振之手鏡超穎介面之研究,111,碩士,林易承,https://hdl.handle.net/11296/m3v865
像素級超穎介面色彩路由器之設計與製作,111,碩士,黃囿菘,https://hdl.handle.net/11296/q8hzqg
碳酸銫介導正交性一鍋化合成 嘧啶衍生物用以建構新的功能化金屬配體,111,碩士,游雅筑,https://hdl.handle.net/11296/ub963m
利用地質剖面探討初鄉活動斷層構造特性,111,碩士,張中威,https://hdl.handle.net/11296/45jq4w
二維凡德瓦材料和異質結構中熱傳輸的計算研究,111,碩士,潘俊良,https://hdl.handle.net/11296/5f37f2
嘉義農業帶降水化學特徵分析,111,碩士,邱佳陽,https://hdl.handle.net/11296/zv3jtv
搜尋週期為四年時臺灣極淺層地殼的最強地震圓弧雙交叉分析：交叉幾何特性對強震預測效果之影響,111,碩士,廖柏翰,https://hdl.handle.net/11296/97gg8m
高轉換效率極紫外光源雷射參數優化,111,碩士,吳俊擇,https://hdl.handle.net/11296/4343g8
,111,碩士,游舒方,https://hdl.handle.net/11296/d2d9m8
中風病人穿戴式外骨骼之設計分析,111,碩士,黃靖傑,https://hdl.handle.net/11296/erq434
設計與實作基於Zabbix網路監控平台之自動化路由黑洞機制,111,碩士,張家樺,https://hdl.handle.net/11296/bhjgzw
搜尋週期為三年時台灣極淺層地殼的最強地震圓弧雙交叉分析:交叉幾何特性對強震預測效果之影響,111,碩士,商文澤,https://hdl.handle.net/11296/24mz8y
道路照明環境與視覺效應之研究,111,博士,陳政憲,https://hdl.handle.net/11296/vzbn5r
藍寶石薄基板圓通孔和啞鈴形通孔之超快脈 衝雷射微鑽孔研究,111,碩士,鄭亦宸,https://hdl.handle.net/11296/32x459
電火花品質與表面粗糙度預測分析,111,碩士,黃士昕,https://hdl.handle.net/11296/3wgmb6
工作事件、心理資本與情感反應 對員工工作行為之探討,111,碩士,吳其叡,https://hdl.handle.net/11296/wzp2z4
基於ROS2之5G智慧工廠AMR系統開發,111,碩士,陳龍彬,https://hdl.handle.net/11296/89s584
透過機器學習加速探索有前景的紫質染料用於染料敏化太陽能電池,111,碩士,張詔傑,https://hdl.handle.net/11296/beq6ec
開發具D-π-A 結構型態之雙光子螢光探針 與其雙態螢光性質探討,111,碩士,吳承霖,https://hdl.handle.net/11296/gyx5r2
用回歸方法分析文字與動詞文法辨認的腦電資料,111,碩士,伍禹丞,https://hdl.handle.net/11296/3tv623
開發以喹啉及稠合喹啉衍生物為主結構單元之螢光探針並探討其螢光對環境改變之響應能力,111,碩士,林信宏,https://hdl.handle.net/11296/ae8cv2
投射式移相弦波用於微小物體形貌量測之研究,111,碩士,方筱喬,https://hdl.handle.net/11296/kdzate
設計與實作基於驗證路由資訊一致性之自動化 BGP 路由 過濾策略與安全機制,111,碩士,徐郁齊,https://hdl.handle.net/11296/4r6y8y
應用基因演算法於光轉置技術矩陣轉移之研究,111,碩士,孫浩倫,https://hdl.handle.net/11296/dv5p4q
探討化合物 Y 抑制神經母細胞瘤增生之效果,111,碩士,賴政秀,https://hdl.handle.net/11296/m3m2w6
以多尺度地震儀陣列觀測，解析台灣西南部構造地震與地震層析成像,111,博士,管卓康,https://hdl.handle.net/11296/ewh65n
,111,碩士,邱麒亮,https://hdl.handle.net/11296/354e37
藉由分析程式碼解說影片來自動產生影片片段與程式碼之間的關聯,111,碩士,江行之,https://hdl.handle.net/11296/74tr7p
白光與紅外混合封裝之 mini LED 陣列與其應用於自駕車頭燈之研究,111,碩士,陳美霖,https://hdl.handle.net/11296/rev9h3
台灣北中南區二十公里深最強地震圓弧雙交叉分析：交叉幾何特性對強震預測效果之影響,111,碩士,陳崴駿,https://hdl.handle.net/11296/pdvqun
台灣都會與工業區大氣甲烷變化及長期趨勢,111,碩士,鄭雅云,https://hdl.handle.net/11296/2h4j89
含萘并雙噻吩之對稱型寡聚(雜)芳香烴: 合成方法之演進與其在鈣鈦礦太陽能電池之應用,111,碩士,吳筱葳,https://hdl.handle.net/11296/3ps3zf
量子點發光二極體和垂直發光電晶體之開發,111,碩士,余佳旻,https://hdl.handle.net/11296/7vbg59
微米元件之雷射焊料轉印與焊接雛型平台開發與測試,111,碩士,顏啟安,https://hdl.handle.net/11296/pgtbun
,111,碩士,辛度佳,https://hdl.handle.net/11296/7734wt
結合GEMPY與FLOPY開源模式模擬沿海地區中海淡水相互作用,111,碩士,王新博,https://hdl.handle.net/11296/64pqr9
台灣東南亞超商的經營模式分析,111,碩士,呂明韋,https://hdl.handle.net/11296/qkhruk
利用圖卷積網路的時間感知客戶購買意圖預測,111,碩士,周亭妏,https://hdl.handle.net/11296/n8rpfq
3-溴噻吩碳氫鍵芳香環化之區域與化學選擇性合成法研究與其在鈣鈦礦太陽能電池之應用,111,碩士,曹敏玲,https://hdl.handle.net/11296/wt8px6
低軌道衛星網路環境下基於強化學習之 負載平衡路由方法,111,碩士,蔡孟澤,https://hdl.handle.net/11296/st42dp
結合多尺度水力試驗方法評估沿海含水層地下水流動特徵,111,碩士,陳宜璟,https://hdl.handle.net/11296/sz5xne
應用脈衝雷射鍛燒法製備高效能之 高熵氧化物/多孔鎳超電容器電極,111,碩士,余佳宣,https://hdl.handle.net/11296/cd329d
快速鑄造與單/雙蠟注射成型在歧管熔模鑄造中尺寸一致性的比較,111,碩士,董致賢,https://hdl.handle.net/11296/ys38wb
台灣占卜師經營與行銷策略探討,111,碩士,陳瀅卉,https://hdl.handle.net/11296/32hrp9
分析 2016 年梅姬颱風期間臺灣北部沿海地區期 間葉綠素 a 與總懸浮固體之相關性,111,碩士,江櫚源,https://hdl.handle.net/11296/e44gen
臺灣石門水庫及入庫河川表層水中微型塑膠時空分佈、組成與相關性調查,111,碩士,李羿,https://hdl.handle.net/11296/56q987
基於音樂數位介面的音樂與肢體動作生成,111,碩士,魏宇圻,https://hdl.handle.net/11296/6c9576
合成含苯並三唑及三唑結構單元之螢光分子:作為雙光子細胞成像探針的潛力評估及其雙態螢光發射性質探討,111,碩士,張峻瑋,https://hdl.handle.net/11296/f4q84e
基於多頻譜光學參數在海鹽氣膠識別及其對海洋輻射強迫和大氣可降水量的影響,111,博士,帝莫科,https://hdl.handle.net/11296/6ux3nw
運用機器學習回歸方法改善臺灣地區從Landsat-8與Himawari-8融合影像中的高時空地表溫度,111,博士,雅瓜納,https://hdl.handle.net/11296/ymucuj
,111,碩士,王奕鈞,https://hdl.handle.net/11296/bntadd
FPGA應用於5G智慧化加工之實時異常現象監控,111,碩士,曾國翔,https://hdl.handle.net/11296/5s377d
自分層電解質之形成於固態氧化物燃料電池之應用研究,111,碩士,賴泊叡,https://hdl.handle.net/11296/a3g226
電解式混氣電化學噴射微加工之研究,111,碩士,舒慶哲,https://hdl.handle.net/11296/43ky8k
含醯胺官能基之蒽衍生物及其刺激響應行為之研究,111,碩士,陳冠崴,https://hdl.handle.net/11296/7jgn9f
,111,碩士,林玟睿,https://hdl.handle.net/11296/2kx99k
,111,碩士,劉韋辰,https://hdl.handle.net/11296/ex2x95
基於Transformer模型之無壓脈帶血壓估測演算法,111,碩士,陳治平,https://hdl.handle.net/11296/k44xfb
開發人工利基應用於常溫細胞儲存和運輸,111,碩士,李冠霖,https://hdl.handle.net/11296/kgf36w
半導體量測機台自動化程式設計以台灣上市上櫃公司為例,111,碩士,邱華彥,https://hdl.handle.net/11296/n35buv
全天空影像雲量估算與極短期輻射量預測能力之評估研究,111,碩士,吳秉謙,https://hdl.handle.net/11296/5mpm57
客庄永續發展之策略分析：以新竹縣關西鎮中心區為例,111,碩士,陳珍妮,https://hdl.handle.net/11296/35k4rr
結合柱狀透鏡陣列之非成像車頭燈光型設計,111,博士,吳啟守,https://hdl.handle.net/11296/uxgpnj
用於聚氨酯植入物表面功能化具有潤滑和抗污性能之光交聯醫用塗層,111,碩士,鄭媖慈,https://hdl.handle.net/11296/6bkd4e
計算照明高通量生物醫學成像顯微鏡系統,111,碩士,郭俊甫,https://hdl.handle.net/11296/zywwf3
以人工智慧模型修復超穎透鏡影像品質之研究,111,碩士,黃晨輔,https://hdl.handle.net/11296/mhkr8u
四方八角晶格非厄米特拓樸電路系統研究,111,碩士,張立宏,https://hdl.handle.net/11296/qhr7qp
噗噗共乘LINE 預約系統使用者行為意向之研究,111,碩士,傅錦玟,https://hdl.handle.net/11296/ubjnby
從手性N-亞磺醯胺進行非對映選擇性磷酯基化反應建構高度選擇性的α-胺基磷酸酯,111,碩士,張聿辰,https://hdl.handle.net/11296/dgt2w6
支援無線感測資料採集之多無人機部署和飛行路線之最佳化方法,111,博士,黃勝志,https://hdl.handle.net/11296/w8jwmf
基於雙極化天線的混合波束成型多輸入多輸出毫米波通訊系統,111,碩士,曾偉恩,https://hdl.handle.net/11296/s27yen
表面增強拉曼散射探針及微流道系統 用於癌症細胞及外泌體表面生物標記物的多重檢測,111,碩士,闕華恩,https://hdl.handle.net/11296/pta4zt
應用於自旋轉移矩-磁阻式隨機存取記憶 體修剪及測試之可編程內建自我測試架構,111,碩士,潘哲維,https://hdl.handle.net/11296/mp29dv
針對多通道三維隨機存取記憶體之測試和良率增進技術,111,碩士,吳冠德,https://hdl.handle.net/11296/ecb6h9
偏鄉物流之行為意向與關鍵因素間交互影響關係之研究-以尖石鄉為例,111,碩士,張恩慈,https://hdl.handle.net/11296/fc5593
建立人體皮膚反射光譜光學模型之研究,111,碩士,張澤夫,https://hdl.handle.net/11296/2ty733
中國當代小說中的女性與飢餓 ——《無風之樹》與《豐乳肥臀》析論,111,碩士,何汶庭,https://hdl.handle.net/11296/2m62cb
應用混合彈性流體動力潤滑模型於不同磨紋齒面嚙合性能之數值模擬,111,碩士,孔令宇,https://hdl.handle.net/11296/fgn5v7
穆路菲哈翁作品中人物在卡比爾文化中介於兩者之間 的進退維谷之境分析,111,碩士,趙翊雯,https://hdl.handle.net/11296/7bt2n2
分析新型冠狀肺炎疫情對肺結核空間分布之影響 —以印尼日惹市為例,111,碩士,萬詩文,https://hdl.handle.net/11296/s9scq4
刑事實務預判輔助之研究,111,碩士,孫潤德,https://hdl.handle.net/11296/9ny24a
金融業經理人ESG決策及市場反應之研究,111,碩士,李尉銘,https://hdl.handle.net/11296/5vjvr6
整合單頻全球定位系統與單晶片微控制器應用於淺層邊坡位移監測之初探,111,碩士,廖翊均,https://hdl.handle.net/11296/7hgsb8
"""A Majority of One"" ：傳教士譯者馬克萊奇",111,博士,張孝耘,https://hdl.handle.net/11296/mjg9k4
《一日子弟》－紀錄片之製作論述,111,碩士,黃琬心,https://hdl.handle.net/11296/8pwrdh
《優子與俊介》 鯨魚生態繪本創作與研究,111,碩士,李文閣,https://hdl.handle.net/11296/jtfg3c
《聽見臺中》創作暨多媒體音樂會線上展覽實務報告,111,碩士,林姵妘,https://hdl.handle.net/11296/3gsm73
《莊子》對「善意暴力」的思考,111,博士,林慈涵,https://hdl.handle.net/11296/rmdrv7
《陣》運用程式語言表現圖像符號之互動藝術創作論述,111,碩士,吳胤宏,https://hdl.handle.net/11296/7j9pr8
《青年日報》如何反映意識形態：以拜登護臺新聞為例,111,碩士,吳宥德,https://hdl.handle.net/11296/d93e43
《飢餓遊戲》：監視與自我呈現,111,碩士,謝佩珊,https://hdl.handle.net/11296/6jnt63
「嚐一口沒奶滋」—自我揭露藝術治療圖文創作研究,111,碩士,林佳麗,https://hdl.handle.net/11296/k9uz5n
「挑戰吧！」提升智能障礙青年自我決策行為之展現－以線上會議為例,111,碩士,林思汎,https://hdl.handle.net/11296/n27y8w
「荊揚之爭」格局下的豫州（317-445）,111,碩士,胡賀欽,https://hdl.handle.net/11296/h98b7q
「青田七六」的歷史與建築沿革調查研究報告──足立仁與他的南方家屋,111,碩士,楊新淇,https://hdl.handle.net/11296/94sh5d
【詩性智慧的踏雪尋梅】探究故事成長團體帶領者的生命之歌,111,碩士,連惠宜,https://hdl.handle.net/11296/rm2b83
108課綱高中素養試題開發,111,碩士,張紜愷,https://hdl.handle.net/11296/qdnwxm
19 GHz 單邊帶混頻器與可變增益放大器設計,111,碩士,王佾雯,https://hdl.handle.net/11296/w3835b
19GHz低雜訊放大器和3.5GHz低雜訊可變增益放大器設計,111,碩士,黃佳慧,https://hdl.handle.net/11296/ekm27y
2-烯丙氧基苯甲醛肟利用MeOI和其分子內環化加成反應合成色烯-異噁唑衍生物,111,碩士,蔣宗彥,https://hdl.handle.net/11296/p5g4vc
2000-2020乾旱對副熱帶島嶼植被影響之探討,111,碩士,黃可翰,https://hdl.handle.net/11296/7tdmg2
2022亞洲同志運動會參賽者參與動機、涉入程度與滿意度之研究,111,碩士,張智瑋,https://hdl.handle.net/11296/7k7wf7
2022年世界跆拳道品勢錦標賽中華隊自由品勢混合團體項目奪牌策略之研究,111,碩士,梁長厚,https://hdl.handle.net/11296/hsf4zg
5 G毫米波網路中以比例公平為基礎之用戶連線與資源配置,111,碩士,李奕叡,https://hdl.handle.net/11296/y3z94s
5G 車聯網應用於車載系統之互動介面設計研究,111,碩士,吳懌芯,https://hdl.handle.net/11296/7596mk
7075鋁合金同質與純鈦異質摩擦攪拌銲接之接合特性與熱處理效應研究,111,碩士,沈哲宇,https://hdl.handle.net/11296/5j44uf
A Study on Peer Influence Effect on Motivation to Learn in Workplace Context in Vietnam,111,碩士,吳珮凰,https://hdl.handle.net/11296/ubhwjd
AI機器人之情感與行為分析-以Westworld反映的情感與自主學習為例,111,碩士,郭佳瑀,https://hdl.handle.net/11296/skd69b
Aristotle式的習慣養成概念及其品格教育蘊義,111,碩士,葉曉筠,https://hdl.handle.net/11296/r225uc
Beyond Gaming電競戰隊粉絲形成因素之研究,111,碩士,秦啟賢,https://hdl.handle.net/11296/6ekk47
Biomimicry of Human Pattern Recognition by Puzzle Solving Simulation,111,碩士,Syifa Fauzia,https://hdl.handle.net/11296/995mvp
ChatGPT於軍事文本翻譯應用研究,111,碩士,田存聖,https://hdl.handle.net/11296/xx5629
CNC線切割放電加工之等能量密度熔蝕技術,111,碩士,張恩瑞,https://hdl.handle.net/11296/ue4zjf
Co/FePS3與Pd/Mg/[Fe/Pd]n異質結構的磁性與功能性,111,博士,Alltrin Dhana Raja Gopal,https://hdl.handle.net/11296/yaqcbt
CO2雷射誘導石墨烯複合 MnO2/MoS2應用於超級電容器之研製,111,碩士,陳家宏,https://hdl.handle.net/11296/wj4xwp
CodeCity：以遊戲化知識地圖提升高中生的學習成就與學習動機,111,碩士,林以珊,https://hdl.handle.net/11296/586a74
Condition Monitoring of Machine Components From Drive Data Using Semi-Supervised Anomaly Detection Methods,111,碩士,Tim Wywiol,https://hdl.handle.net/11296/wekjfz
"Does Remote Work Work?The Relationship between Remote Work Intensity, Job Performance, and the Moderating Role of Choice, Self-Efficacy, and Worktime Control",111,碩士,"Barnette, Lylianna",https://hdl.handle.net/11296/g584vz
ESG 與企業韌性之關聯性研究,111,碩士,吳佳穎,https://hdl.handle.net/11296/qy72wh
Facebook 有關covid-19防疫訊息分析－以#hashtag 為例,111,碩士,謝明晏,https://hdl.handle.net/11296/b6yu5v
GGCCTG 六核苷酸重複髮夾結構的構型多樣性與精胺的特異性結合研究,111,碩士,劉彥妤,https://hdl.handle.net/11296/zmp95x
GGGGCC重複序列與其轉譯產物Poly-GR的特異性交互作用研究,111,碩士,張芸,https://hdl.handle.net/11296/rbakqn
Heidegger 論此有之存在樣態及其在臺灣生命教育之蘊義,111,碩士,潘欣芸,https://hdl.handle.net/11296/drn6f4
Impact of Training and Development on Administrative Staff Performance: Evidence from Selected National Universities in Taiwan,111,碩士,艾哈邁德·優素福·哈桑,https://hdl.handle.net/11296/d98xc7
Implementing Bayes&apos; Theorem to Analyze Interactive Web-Based Scientific Inquiry Assessments: Inquiring Time-Temperature Graph on Atmospheric Climate Change Issue,111,碩士,Dadan Sumardani,https://hdl.handle.net/11296/h3a2sw
IP時代的臺漫—臺灣漫畫跨媒介內容產製之發展趨勢,111,碩士,張潛昀,https://hdl.handle.net/11296/y5yt5w
Ivan Illich友善教育思想的衍釋與應用,111,碩士,粘景惇,https://hdl.handle.net/11296/6vx828
K-POP華人偶像內容與華語媒體教學——以粉絲圈為中心,111,碩士,金昭娟,https://hdl.handle.net/11296/cuh2g8
LamiGirls 對 Lamigo 主場賽事行銷效益分析,111,碩士,張新偉,https://hdl.handle.net/11296/btf9vv
LINE社群電商團購行為分析－群體感的影響力,111,碩士,吳梓慰,https://hdl.handle.net/11296/445aak
LoRa調變中符號錯誤率之研究,111,碩士,陳振瑋,https://hdl.handle.net/11296/k2455n
nauclealise A的合成研究,111,碩士,陳英惠,https://hdl.handle.net/11296/538ts9
ON q-COUNTING OF NONCROSSING CHAINS AND PARKING FUNCTIONS,111,碩士,姚俊丞,https://hdl.handle.net/11296/van8j2
P. LEAGUE+ 觀眾觀賞動機、球隊認同、涉入程度與消費行為之研究,111,碩士,韋雅婷,https://hdl.handle.net/11296/sm7a29
Podcast內容轉化YouTube影像形式對閱聽眾接收與喜好研究,111,碩士,呂宜姍,https://hdl.handle.net/11296/s55awq
Pseudouridine 的合成研究,111,碩士,林筠翔,https://hdl.handle.net/11296/6x7r55
"Relationships among Perceived Technical Vocational Education and Training, Perceived Employability and Perceived Skills Acquisition: Youth&apos;s Perception",111,碩士,莫恩慈,https://hdl.handle.net/11296/3c6zrq
SDGs主題在兒童華語繪本故事盒之探究式教學,111,碩士,陳怡彣,https://hdl.handle.net/11296/4k6g4h
Sim2Real 在高動態環境下人形機器人的平衡控制,111,博士,鄭在植,https://hdl.handle.net/11296/tksk26
"Social Innovation of Non-Profit Organizations in Thailand: Process, Leadership, and Context",111,碩士,谷佳慧,https://hdl.handle.net/11296/msf6y4
SQL Injection 攻擊偵測：使用資訊安全日誌管理系統平台的實踐方法,111,碩士,許智翔,https://hdl.handle.net/11296/x33s9a
The Construction of the Teaching Competency Framework for Vietnamese High School Teachers to Successfully Implement the General Education Curriculum,111,博士,阮黃寶玉,https://hdl.handle.net/11296/evv46r
The Effect of Flexible Work Arrangements on Employee Mental Health with Work-Life Balance as a Mediator: A Taiwan Start-up Company as a Case,111,碩士,李翊僑,https://hdl.handle.net/11296/e9z6gk
"The Effects of Organizational Socialization Tactics, Adaptivity, and Proactivity on the Adjustment Outcomes in Generation Z Newcomers in Vietnam",111,碩士,黄一芳,https://hdl.handle.net/11296/yafxj2
The Impact of Remote Work on Depersonalization: The Moderating Effect of Dealing with Others and Friendship Opportunity,111,碩士,周芸慈,https://hdl.handle.net/11296/v3959e
The Relationship between Big Five Personality Traits and Stress Coping Strategies with Emotional Intelligence as a Mediator: A Study of University Students in Taiwan,111,碩士,馬妮莎,https://hdl.handle.net/11296/8v6j7e
