證券代碼,西元年份,營業費用,推銷費用,管理費用,研究發展費,營業收入淨額,資產總額,員工人數-母公司,ROA(C)稅前息前折舊前,ROA(A)稅後息前,負債比率,總負債/總淨值,回收利用水量,製程水回收率%,水回收率%,總用水量(含回收水),E_用水回收率%,E_取得用水相關國際認證,E_GRI_用水及廢水管理揭露度,SASB主產業,TSE產業_代碼,TSE產業_名稱,TEJ產業_名稱,TEJ子產業_名稱,SGA_alt,dLNSGA,dLNSGA_alt,dLNREV,D,Decrease,Water_Rate,Water_Disc,Water_Disc_GRI,Size,AI,EI,ROA,Lev,dLNSGA_w,dLNSGA_alt_w,dLNREV_w,Water_Rate_w,水回收率%_w,製程水回收率%_w,Size_w,AI_w,EI_w,ROA_w,Lev_w,Water_Rate_w_l1,Water_Rate_w_l2,製程水回收率%_w_l1,製程水回收率%_w_l2,Water_Disc_l1,Water_Disc_l2,Water_Disc_GRI_l1,Water_Disc_GRI_l2
3623,2016,86444.0,20119.0,24844.0,41481.0,932913.0,923844.0,213.0,7.51,5.12,27.21,37.39,,,,79177.0,0.0,0.0,0.0,科技與通訊,M2326,光電業,光電及I/O,觸控面板,44963.0,0.0379850694903147,0.021014134176859,-0.0464929738702011,1.0,1.0,,0.0,0.0,13.736298505201404,0.9902788362902007,0.0002283171099555,5.12,27.21,0.0379850694903147,0.021014134176859,-0.0464929738702011,,,,13.736298505201404,0.9902788362902007,0.0002283171099555,5.12,27.21,,,,,0.0,0.0,0.0,0.0
3623,2017,82549.0,17567.0,23803.0,41179.0,889437.0,799665.0,217.0,4.99,2.99,28.5,39.87,75.0,,30.0,75704.0,0.0,0.0,0.0,科技與通訊,M2326,光電業,光電及I/O,觸控面板,41370.0,-0.046104749018399,-0.0832839488646843,-0.047723270620418,1.0,1.0,30.0,1.0,0.0,13.5919481689498,0.8990687367402076,0.0002439745591874,2.99,28.5,-0.046104749018399,-0.0832839488646843,-0.047723270620418,30.0,30.0,,13.5919481689498,0.8990687367402076,0.0002439745591874,2.99,28.5,,,,,0.0,0.0,0.0,0.0
3623,2018,74994.0,19532.0,22120.0,33342.0,791078.0,746698.0,216.0,4.39,2.6,24.69,32.78,,,,92289.0,0.099,0.0,0.0,科技與通訊,M2326,光電業,光電及I/O,觸控面板,41652.0,-0.0959839460862408,0.0067934061943297,-0.117192106029357,1.0,1.0,,0.0,0.0,13.523416098568353,0.9438993373599064,0.0002730451358778,2.6,24.69,-0.0959839460862408,0.0067934061943297,-0.117192106029357,,,,13.523416098568353,0.9438993373599064,0.0002730451358778,2.6,24.69,30.0,,,,1.0,0.0,0.0,0.0
3623,2019,59328.0,15230.0,18197.0,25901.0,439169.0,702024.0,190.0,-0.28,-1.28,30.69,44.28,75.0,,30.0,66229.0,0.0,0.0,0.0,科技與通訊,M2326,光電業,光電及I/O,觸控面板,33427.0,-0.2343267403927509,-0.219985430017207,-0.5885122674350445,1.0,1.0,30.0,1.0,0.0,13.461722870457738,1.5985281292623112,0.000432635272526,-1.28,30.69,-0.2343267403927509,-0.219985430017207,-0.5885122674350445,30.0,30.0,,13.461722870457738,1.5985281292623112,0.000432635272526,-1.28,30.69,,30.0,,,0.0,1.0,0.0,0.0
3623,2020,49947.0,12566.0,16141.0,21240.0,326657.0,633523.0,162.0,0.52,-1.56,28.63,40.11,,,,65754.0,0.113,0.0,1.5,科技與通訊,M2326,光電業,光電及I/O,觸控面板,28707.0,-0.1721189267125638,-0.1522229611852079,-0.2959736141043461,1.0,1.0,,0.0,1.0,13.359051584319475,1.939413513257025,0.0004959330429165,-1.56,28.63,-0.1721189267125638,-0.1522229611852079,-0.2959736141043461,,,,13.359051584319475,1.939413513257025,0.0004959330429165,-1.56,28.63,30.0,,,,1.0,0.0,0.0,0.0
3623,2021,44999.0,11987.0,15201.0,17811.0,400973.0,635222.0,154.0,1.2,-0.35,34.51,52.69,,,,70983.0,0.0,0.0,1.5,科技與通訊,M2326,光電業,光電及I/O,觸控面板,27188.0,-0.1043221759296457,-0.0543652959808422,0.2049834026469401,0.0,0.0,,0.0,1.0,13.361729823076,1.5842014300214728,0.0003840657600387,-0.35,34.51,-0.1043221759296457,-0.0543652959808422,0.2049834026469401,,,,13.361729823076,1.5842014300214728,0.0003840657600387,-0.35,34.51,,30.0,,,0.0,1.0,1.0,0.0
3623,2022,43786.0,12953.0,13451.0,17382.0,357308.0,532732.0,146.0,-1.41,-3.22,28.23,39.33,,,,75919.0,0.0,0.0,1.5,科技與通訊,M2326,光電業,光電及I/O,觸控面板,26404.0,-0.0273261357160361,-0.0292601856578684,-0.1152959384418235,1.0,0.0,,0.0,1.0,13.18577376243559,1.490960180012762,0.0004086110582466,-3.22,28.23,-0.0273261357160361,-0.0292601856578684,-0.1152959384418235,,,,13.18577376243559,1.490960180012762,0.0004086110582466,-3.22,28.23,,,,,0.0,0.0,1.0,1.0
3623,2023,39120.0,9942.0,13013.0,16165.0,368630.0,504322.0,136.0,-0.09,-1.37,25.18,33.66,,,,71393.0,0.0,0.0,1.5,科技與通訊,M2326,光電業,光電及I/O,觸控面板,22955.0,-0.1126802864185272,-0.1399797361253387,0.0311952760363798,0.0,0.0,,0.0,1.0,13.130970231939774,1.368098092938719,0.000368933619076,-1.37,25.18,-0.1126802864185272,-0.1399797361253387,0.0311952760363798,,,,13.130970231939774,1.368098092938719,0.000368933619076,-1.37,25.18,,,,,0.0,0.0,1.0,1.0
3623,2024,35244.0,8203.0,11307.0,15734.0,262049.0,450272.0,127.0,-0.54,-1.6,21.58,27.51,,,,79230.0,0.0,0.0,1.5,科技與通訊,M2326,光電業,光電及I/O,觸控面板,19510.0,-0.1043385431621324,-0.1626086230661645,-0.3412619217881651,1.0,0.0,,0.0,1.0,13.017607123587982,1.7182740632477131,0.0004846421852401,-1.6,21.58,-0.1043385431621324,-0.1626086230661645,-0.3412619217881651,,,,13.017607123587982,1.7182740632477131,0.0004846421852401,-1.6,21.58,,,,,0.0,0.0,1.0,1.0
3624,2014,326039.0,102640.0,137983.0,85416.0,1437079.0,3455209.0,581.0,2.96,1.72,28.5,39.86,,,,,,,,資源轉化,M2328,電子零組件,電子零組件,電阻器,240623.0,0.2911693244852777,0.2263664282894879,0.0865722617791533,0.0,0.0,,0.0,0.0,15.05539350539486,2.404327806613276,0.0004042923179588,1.72,28.5,0.2911693244852777,0.2263664282894879,0.0865722617791533,,,,15.05539350539486,2.404327806613276,0.0004042923179588,1.72,28.5,,,,,0.0,0.0,0.0,0.0
3624,2015,299388.0,105074.0,125079.0,69235.0,1549394.0,3400996.0,615.0,1.43,0.32,26.44,35.95,,,,,,,,資源轉化,M2328,電子零組件,電子零組件,電阻器,230153.0,-0.0852766150912458,-0.0444870881637093,0.0752513055119212,0.0,0.0,,0.0,0.0,15.039578887863971,2.19504916115591,0.0003969293801318,0.32,26.44,-0.0852766150912458,-0.0444870881637093,0.0752513055119212,,,,15.039578887863971,2.19504916115591,0.0003969293801318,0.32,26.44,,,,,0.0,0.0,0.0,0.0
3624,2016,296064.0,108052.0,124033.0,63979.0,1720618.0,3032039.0,664.0,2.45,0.69,24.71,32.82,,,,,0.0,0.0,0.0,資源轉化,M2328,電子零組件,電子零組件,電阻器,232085.0,-0.0111647438530564,0.0083593787206606,0.104819641875915,0.0,0.0,,0.0,0.0,14.924745888458508,1.7621802166430898,0.0003859078540384,0.69,24.71,-0.0111647438530564,0.0083593787206606,0.104819641875915,,,,14.924745888458508,1.7621802166430898,0.0003859078540384,0.69,24.71,,,,,0.0,0.0,0.0,0.0
3624,2017,283603.0,104351.0,123354.0,55898.0,1848068.0,3036727.0,618.0,2.44,0.74,23.81,31.25,,,,,0.0,0.0,0.0,資源轉化,M2328,電子零組件,電子零組件,電阻器,227705.0,-0.04300027428763,-0.0190527523299302,0.0714572404619922,0.0,0.0,,0.0,0.0,14.92629084864728,1.6431900774213937,0.000334403279533,0.74,23.81,-0.04300027428763,-0.0190527523299302,0.0714572404619922,,,,14.92629084864728,1.6431900774213937,0.000334403279533,0.74,23.81,,,,,0.0,0.0,0.0,0.0
3624,2018,344695.0,128469.0,165472.0,50754.0,2653960.0,3353200.0,656.0,8.57,1.2,24.57,32.58,,,,,0.0,0.0,0.0,資源轉化,M2328,電子零組件,電子零組件,電阻器,293941.0,0.1950845951693409,0.2553281353813776,0.3619120951270727,0.0,0.0,,0.0,0.0,15.02542567174584,1.2634704366305445,0.0002471778022276,1.2,24.57,0.1950845951693409,0.2553281353813776,0.3619120951270727,,,,15.02542567174584,1.2634704366305445,0.0002471778022276,1.2,24.57,,,,,0.0,0.0,0.0,0.0
3624,2019,335674.0,124607.0,152181.0,55113.0,2144527.0,3091306.0,691.0,0.32,-0.9,18.23,22.29,,,,2423.0,0.0,0.0,0.0,資源轉化,M2328,電子零組件,電子零組件,電阻器,276788.0,-0.0265195171683156,-0.0601271967249861,-0.2131338489634444,1.0,0.0,,0.0,0.0,14.944104213302683,1.4414861645481731,0.0003222155748097,-0.9,18.23,-0.0265195171683156,-0.0601271967249861,-0.2131338489634444,,,,14.944104213302683,1.4414861645481731,0.0003222155748097,-0.9,18.23,,,,,0.0,0.0,0.0,0.0
3624,2020,312050.0,116493.0,143875.0,59320.0,2126186.0,3206925.0,687.0,3.08,1.7,18.34,22.46,,,,3280.0,0.0,0.0,0.0,資源轉化,M2328,電子零組件,電子零組件,電阻器,260368.0,-0.0729770195022627,-0.0611558552843476,-0.00858925090923,1.0,1.0,,0.0,0.0,14.98082309205945,1.508299367976273,0.0003231137821432,1.7,18.34,-0.0729770195022627,-0.0611558552843476,-0.00858925090923,,,,14.98082309205945,1.508299367976273,0.0003231137821432,1.7,18.34,,,,,0.0,0.0,0.0,0.0
3624,2021,399686.0,139596.0,194887.0,61064.0,3106485.0,3985547.0,736.0,5.96,3.93,24.68,32.76,,,,6986.0,0.0,0.0,0.0,資源轉化,M2328,電子零組件,電子零組件,電阻器,334483.0,0.2475158074540893,0.2504900412359649,0.3791620975910188,0.0,0.0,,0.0,0.0,15.198185125529296,1.2829764186854271,0.0002369237256899,3.93,24.68,0.2475158074540893,0.2504900412359649,0.3791620975910188,,,,15.198185125529296,1.2829764186854271,0.0002369237256899,3.93,24.68,,,,,0.0,0.0,0.0,0.0
3624,2022,439514.0,153352.0,216044.0,69443.0,3161885.0,4082211.0,784.0,3.75,2.0,18.19,22.23,,,,166100.0,0.0,0.0,2.0,資源轉化,M2328,電子零組件,電子零組件,電阻器,369396.0,0.0949903321637268,0.0992831831819582,0.0176765068147037,0.0,0.0,,0.0,1.0,15.222149311363896,1.2910687770111815,0.0002479533569373,2.0,18.19,0.0949903321637268,0.0992831831819582,0.0176765068147037,,,,15.222149311363896,1.2910687770111815,0.0002479533569373,2.0,18.19,,,,,0.0,0.0,0.0,0.0
3624,2023,399343.0,154677.0,176688.0,68833.0,2553243.0,3850385.0,824.0,2.06,0.52,14.54,17.01,,,,162600.0,0.0,0.0,2.0,資源轉化,M2328,電子零組件,電子零組件,電阻器,331365.0,-0.0958488742718817,-0.1086487524739237,-0.2138040528709588,1.0,0.0,,0.0,1.0,15.1636837012643,1.5080370336861788,0.0003227268223196,0.52,14.54,-0.0958488742718817,-0.1086487524739237,-0.2138040528709588,,,,15.1636837012643,1.5080370336861788,0.0003227268223196,0.52,14.54,,,,,0.0,0.0,1.0,0.0
3624,2024,421653.0,182992.0,166064.0,73075.0,2581140.0,3953387.0,812.0,2.63,1.21,13.74,15.93,,,,166000.0,0.0,0.0,2.0,資源轉化,M2328,電子零組件,電子零組件,電阻器,349056.0,0.0543620041750809,0.0520118809208103,0.0108668459385796,0.0,0.0,,0.0,1.0,15.190083237815765,1.5316437698071397,0.0003145896774293,1.21,13.74,0.0543620041750809,0.0520118809208103,0.0108668459385796,,,,15.190083237815765,1.5316437698071397,0.0003145896774293,1.21,13.74,,,,,0.0,0.0,1.0,1.0
3625,2014,149728.0,43017.0,95706.0,11005.0,658369.0,1039526.0,46.0,9.03,0.39,54.57,120.12,,,,,,,,科技與通訊,M2325,電腦及週邊設備業,電子零組件,二次電池,138723.0,0.0485944951326313,0.0468403351743944,0.3546618186052104,0.0,0.0,,0.0,0.0,13.85427539799242,1.5789412928008455,6.986963237941033e-05,0.39,54.57,0.0485944951326313,0.0468403351743944,0.3546618186052104,,,,13.85427539799242,1.5789412928008455,6.986963237941033e-05,0.39,54.57,,,,,0.0,0.0,0.0,0.0
3625,2015,139905.0,39450.0,90914.0,9541.0,774339.0,1236388.0,47.0,1.93,0.94,61.2,157.7,,,,,,,,科技與通訊,M2325,電腦及週邊設備業,電子零組件,二次電池,130364.0,-0.0678566938368696,-0.0621486013383822,0.1622441977838686,0.0,0.0,,0.0,0.0,14.027704783596104,1.596701186431266,6.069692989762882e-05,0.94,61.2,-0.0678566938368696,-0.0621486013383822,0.1622441977838686,,,,14.027704783596104,1.596701186431266,6.069692989762882e-05,0.94,61.2,,,,,0.0,0.0,0.0,0.0
3625,2016,152883.0,42180.0,100114.0,10589.0,1113148.0,1402126.0,65.0,2.83,2.84,55.59,125.17,,,,,0.0,0.0,0.0,科技與通訊,M2325,電腦及週邊設備業,電子零組件,二次電池,142294.0,0.0887093021264568,0.0875648020079573,0.3629375541809487,0.0,0.0,,0.0,0.0,14.153500214150444,1.259604293409322,5.839295403666e-05,2.84,55.59,0.0887093021264568,0.0875648020079573,0.3629375541809487,,,,14.153500214150444,1.259604293409322,5.839295403666e-05,2.84,55.59,,,,,0.0,0.0,0.0,0.0
3625,2017,193815.0,56852.0,120330.0,16633.0,1942939.0,1896434.0,77.0,2.44,2.27,53.77,116.31,,,,,0.0,0.0,0.0,科技與通訊,M2325,電腦及週邊設備業,電子零組件,二次電池,177182.0,0.2372311728689009,0.2192821131103883,0.5570097377546404,0.0,0.0,,0.0,0.0,14.455485838556406,0.9760646113954168,3.963068320724428e-05,2.27,53.77,0.2372311728689009,0.2192821131103883,0.5570097377546404,,,,14.455485838556406,0.9760646113954168,3.963068320724428e-05,2.27,53.77,,,,,0.0,0.0,0.0,0.0
3625,2018,214340.0,60921.0,137704.0,14413.0,2859269.0,2722062.0,92.0,2.56,1.65,58.81,142.78,,,,,0.0,0.0,0.0,科技與通訊,M2325,電腦及週邊設備業,電子零組件,二次電池,198625.0,0.1006594434425576,0.1142411719809519,0.3863642226042589,0.0,0.0,,0.0,0.0,14.81690023930373,0.9520132593330674,3.217605618778786e-05,1.65,58.81,0.1006594434425576,0.1142411719809519,0.3863642226042589,,,,14.81690023930373,0.9520132593330674,3.217605618778786e-05,1.65,58.81,,,,,0.0,0.0,0.0,0.0
3625,2019,226897.0,67276.0,144149.0,20036.0,2743203.0,2986159.0,104.0,1.45,0.49,59.33,145.88,,,,,0.0,0.0,0.0,科技與通訊,M2325,電腦及週邊設備業,電子零組件,二次電池,211425.0,0.0569326307299764,0.0624517008114047,-0.0414397819770773,1.0,0.0,,0.0,0.0,14.90949850415659,1.0885665406460987,3.791188621476428e-05,0.49,59.33,0.0569326307299764,0.0624517008114047,-0.0414397819770773,,,,14.90949850415659,1.0885665406460987,3.791188621476428e-05,0.49,59.33,,,,,0.0,0.0,0.0,0.0
3625,2020,298298.0,74959.0,177976.0,45363.0,2223818.0,2886530.0,148.0,-0.9,-2.13,65.36,188.65,,,,,0.0,0.0,0.0,科技與通訊,M2325,電腦及週邊設備業,電子零組件,二次電池,252935.0,0.2735968168236606,0.1792622130543613,-0.2099006772719391,1.0,1.0,,0.0,0.0,14.875565646638886,1.2980064016030088,6.655220885881849e-05,-2.13,65.36,0.2735968168236606,0.1792622130543613,-0.2099006772719391,,,,14.875565646638886,1.2980064016030088,6.655220885881849e-05,-2.13,65.36,,,,,0.0,0.0,0.0,0.0
3625,2021,354087.0,76365.0,200658.0,79113.0,2208360.0,3680097.0,197.0,-0.91,-1.53,70.15,235.01,,,,,0.0,0.0,0.0,科技與通訊,M2325,電腦及週邊設備業,電子零組件,二次電池,277023.0,0.1714496588124419,0.0909679965086596,-0.0069753799043681,1.0,1.0,,0.0,0.0,15.118449668493382,1.6664388958322012,8.920646995960804e-05,-1.53,70.15,0.1714496588124419,0.0909679965086596,-0.0069753799043681,,,,15.118449668493382,1.6664388958322012,8.920646995960804e-05,-1.53,70.15,,,,,0.0,0.0,0.0,0.0
3625,2022,311088.0,58617.0,166732.0,86873.0,1467651.0,3681051.0,150.0,-0.42,-6.94,74.37,290.2,,,,,0.0,0.0,0.0,科技與通訊,M2325,電腦及週邊設備業,電子零組件,二次電池,225349.0,-0.1294668152974605,-0.2064502236460974,-0.4085869950945184,1.0,1.0,,0.0,0.0,15.118708867195904,2.508124206640407,0.0001022041343616,-6.94,74.37,-0.1294668152974605,-0.2064502236460974,-0.4085869950945184,,,,15.118708867195904,2.508124206640407,0.0001022041343616,-6.94,74.37,,,,,0.0,0.0,0.0,0.0
3625,2023,256294.0,50129.0,146710.0,59455.0,1152630.0,2200582.0,146.0,-0.28,-3.35,66.84,201.6,,,,,0.0,0.0,0.0,科技與通訊,M2325,電腦及週邊設備業,電子零組件,二次電池,196839.0,-0.1937506073237926,-0.1352641758685742,-0.2416168757163852,1.0,1.0,,0.0,0.0,14.604232428797111,1.9091833459132592,0.0001266668401828,-3.35,66.84,-0.1937506073237926,-0.1352641758685742,-0.2416168757163852,,,,14.604232428797111,1.9091833459132592,0.0001266668401828,-3.35,66.84,,,,,0.0,0.0,0.0,0.0
3625,2024,225546.0,38985.0,114677.0,61257.0,494551.0,1678752.0,138.0,-1.69,-1.96,64.33,180.36,,,,,0.0,0.0,0.0,科技與通訊,M2325,電腦及週邊設備業,電子零組件,二次電池,153662.0,-0.1278010937594853,-0.2476307506127941,-0.846151286550155,1.0,1.0,,0.0,0.0,14.333561218181496,3.3944972308214925,0.0002790409886947,-1.96,64.33,-0.1278010937594853,-0.2476307506127941,-0.846151286550155,,,,14.333561218181496,3.3944972308214925,0.0002790409886947,-1.96,64.33,,,,,0.0,0.0,0.0,0.0
3627,2014,132483.0,19036.0,40810.0,72637.0,736992.0,892950.0,294.0,5.02,3.29,14.48,16.93,,,,,,,,科技與通訊,M2326,光電業,通信網路,光元件模組,59846.0,0.065124931780236,0.0892346984392613,-0.0552953596647078,1.0,,,0.0,0.0,13.702285867249646,1.2116142373322911,0.0003989188485085,3.29,14.48,0.065124931780236,0.0892346984392613,-0.0552953596647078,,,,13.702285867249646,1.2116142373322911,0.0003989188485085,3.29,14.48,,,,,0.0,0.0,0.0,0.0
3628,2014,432021.0,210362.0,101880.0,119779.0,2827996.0,2908432.0,263.0,3.11,2.13,40.4,67.79,,,,,,,,科技與通訊,M2331,其他電子業,電子零組件,電源供應器,312242.0,0.0588431654412495,0.0761587804211281,0.1532375524228388,0.0,0.0,,0.0,0.0,14.883124662310632,1.028442755930348,9.299871711275405e-05,2.13,40.4,0.0588431654412495,0.0761587804211281,0.1532375524228388,,,,14.883124662310632,1.028442755930348,9.299871711275405e-05,2.13,40.4,,,,,0.0,0.0,0.0,0.0
3628,2015,453111.0,207385.0,120006.0,125720.0,2737210.0,2932828.0,291.0,2.55,1.54,40.96,69.37,,,,,,,,科技與通訊,M2331,其他電子業,電子零組件,電源供應器,327391.0,0.047662930406167,0.047376647068404,-0.0326291801482305,1.0,0.0,,0.0,0.0,14.891477703212402,1.0714662009856752,0.0001063126322057,1.54,40.96,0.047662930406167,0.047376647068404,-0.0326291801482305,,,,14.891477703212402,1.0714662009856752,0.0001063126322057,1.54,40.96,,,,,0.0,0.0,0.0,0.0
3628,2016,457298.0,197643.0,120447.0,139208.0,2421044.0,2883619.0,313.0,3.58,2.2,43.08,75.67,,,,,0.0,0.0,0.0,科技與通訊,M2331,其他電子業,電子零組件,電源供應器,318090.0,0.0091981285779283,-0.0288208136436676,-0.1227403013590304,1.0,1.0,,0.0,0.0,14.874556660476845,1.1910642681421737,0.0001292830696179,2.2,43.08,0.0091981285779283,-0.0288208136436676,-0.1227403013590304,,,,14.874556660476845,1.1910642681421737,0.0001292830696179,2.2,43.08,,,,,0.0,0.0,0.0,0.0
3628,2017,465037.0,214281.0,106467.0,144289.0,2394838.0,2749316.0,303.0,2.42,1.5,42.87,75.04,,,,4189.0,0.0,0.0,0.0,科技與通訊,M2331,其他電子業,電子零組件,電源供應器,320748.0,0.0167817151564779,0.0083214064846757,-0.0108832644423593,1.0,1.0,,0.0,0.0,14.826862711432268,1.1480175276991595,0.0001265221280103,1.5,42.87,0.0167817151564779,0.0083214064846757,-0.0108832644423593,,,,14.826862711432268,1.1480175276991595,0.0001265221280103,1.5,42.87,,,,,0.0,0.0,0.0,0.0
3628,2018,526928.0,256997.0,121654.0,151895.0,2530613.0,2711877.0,312.0,1.33,0.44,43.63,77.39,,,,2958.0,0.0,0.0,0.0,科技與通訊,M2331,其他電子業,電子零組件,電源供應器,378651.0,0.1249469445024669,0.1659591684271628,0.0551459782249139,0.0,0.0,,0.0,0.0,14.8131515730316,1.0716284947560135,0.0001232902857924,0.44,43.63,0.1249469445024669,0.1659591684271628,0.0551459782249139,,,,14.8131515730316,1.0716284947560135,0.0001232902857924,0.44,43.63,,,,,0.0,0.0,0.0,0.0
3628,2019,548069.0,288174.0,119273.0,142655.0,2462390.0,2854321.0,310.0,0.85,0.2,48.1,92.69,,,,3003.0,0.0,0.0,0.0,科技與通訊,M2331,其他電子業,電子零組件,電源供應器,407447.0,0.0393372746136915,0.0732959263548593,-0.0273291428658541,1.0,0.0,,0.0,0.0,14.864344544415315,1.1591669069481276,0.0001258939485621,0.2,48.1,0.0393372746136915,0.0732959263548593,-0.0273291428658541,,,,14.864344544415315,1.1591669069481276,0.0001258939485621,0.2,48.1,,,,,0.0,0.0,0.0,0.0
3628,2020,523869.0,266533.0,108956.0,147421.0,2361923.0,2965299.0,327.0,1.12,0.43,50.11,100.43,,,,3512.0,0.0,0.0,0.0,科技與通訊,M2331,其他電子業,電子零組件,電源供應器,375489.0,-0.0451595383646399,-0.0816816863717111,-0.0416563052637695,1.0,1.0,,0.0,0.0,14.902488428499952,1.255459640301568,0.0001384465115924,0.43,50.11,-0.0451595383646399,-0.0816816863717111,-0.0416563052637695,,,,14.902488428499952,1.255459640301568,0.0001384465115924,0.43,50.11,,,,,0.0,0.0,0.0,0.0
3628,2021,556017.0,283864.0,114929.0,157541.0,2984677.0,3373090.0,336.0,2.26,1.44,55.49,124.65,,,,4258.0,0.0,0.0,0.0,科技與通訊,M2331,其他電子業,電子零組件,電源供應器,398793.0,0.0595572162568966,0.0602133087748573,0.2340154155326583,0.0,0.0,,0.0,0.0,15.03133979616632,1.1301356897245498,0.0001125749955522,1.44,55.49,0.0595572162568966,0.0602133087748573,0.2340154155326583,,,,15.03133979616632,1.1301356897245498,0.0001125749955522,1.44,55.49,,,,,0.0,0.0,0.0,0.0
3628,2022,602721.0,316704.0,118834.0,165063.0,3057767.0,3714516.0,336.0,2.96,2.14,52.93,112.45,,,,4218.0,0.0,0.0,0.0,科技與通訊,M2331,其他電子業,電子零組件,電源供應器,435538.0,0.0806555337648333,0.0881395632378652,0.0241933777289116,0.0,0.0,,0.0,0.0,15.127758945008525,1.2147805898879804,0.0001098841082397,2.14,52.93,0.0806555337648333,0.0881395632378652,0.0241933777289116,,,,15.127758945008525,1.2147805898879804,0.0001098841082397,2.14,52.93,,,,,0.0,0.0,0.0,0.0
3628,2023,636722.0,340820.0,120392.0,170979.0,2925183.0,3344642.0,347.0,1.89,1.11,49.18,96.78,,,,5676.0,0.0,0.0,3.0,科技與通訊,M2331,其他電子業,電子零組件,電源供應器,461212.0,0.0548787365032268,0.0572757586235468,-0.0443278681840766,1.0,0.0,,0.0,1.0,15.022870220405776,1.143395814894316,0.0001186250569622,1.11,49.18,0.0548787365032268,0.0572757586235468,-0.0443278681840766,,,,15.022870220405776,1.143395814894316,0.0001186250569622,1.11,49.18,,,,,0.0,0.0,0.0,0.0
3628,2024,699990.0,381230.0,128242.0,188965.0,3024134.0,3606006.0,350.0,2.49,1.69,51.86,107.73,,,,6825.0,0.0,0.0,3.0,科技與通訊,M2331,其他電子業,電子零組件,電源供應器,509472.0,0.0947329096362885,0.0995170881765226,0.0332677266755112,0.0,0.0,,0.0,1.0,15.098111346637529,1.1924094633372728,0.0001157356122446,1.69,51.86,0.0947329096362885,0.0995170881765226,0.0332677266755112,,,,15.098111346637529,1.1924094633372728,0.0001157356122446,1.69,51.86,,,,,0.0,0.0,1.0,0.0
3629,2014,35053.0,8779.0,16891.0,9383.0,181920.0,302427.0,65.0,4.3,-17.01,70.88,243.46,,,,,,,,科技與通訊,M3200,文化創意業,資訊服務,遊戲軟體,25670.0,-0.2305278539307789,-0.1653955826627431,-0.7032107089385615,1.0,1.0,,0.0,0.0,12.619595205016068,1.6624175461741424,0.0003572999120492,-17.01,70.88,-0.2305278539307789,-0.1653955826627431,-0.7032107089385615,,,,12.619595205016068,1.6624175461741424,0.0003572999120492,-17.01,70.88,,,,,0.0,0.0,0.0,0.0
3629,2015,60841.0,11554.0,44278.0,5009.0,117139.0,245921.0,53.0,-4.55,-8.36,61.6,160.45,,,,,,,,科技與通訊,M3200,文化創意業,資訊服務,遊戲軟體,55832.0,0.5514027019816865,0.7770241868318024,-0.4402057661706084,1.0,1.0,,0.0,0.0,12.4127656251272,2.099394736168142,0.0004524539222632,-8.36,61.6,0.5514027019816865,0.7579153656533173,-0.4402057661706084,,,,12.4127656251272,2.099394736168142,0.0004524539222632,-8.36,61.6,,,,,0.0,0.0,0.0,0.0
3629,2016,67623.0,16577.0,41284.0,9762.0,113566.0,173125.0,49.0,-19.91,-26.8,42.11,72.76,,,,,0.0,0.0,0.0,科技與通訊,M3200,文化創意業,資訊服務,遊戲軟體,57861.0,0.1056842580570212,0.0356964007809175,-0.030977098117134,1.0,1.0,,0.0,0.0,12.06176915592374,1.5244439356849762,0.0004314671644682,-26.8,42.11,0.1056842580570212,0.0356964007809175,-0.030977098117134,,,,12.06176915592374,1.5244439356849762,0.0004314671644682,-22.366,42.11,,,,,0.0,0.0,0.0,0.0
3629,2017,37338.0,6091.0,27647.0,3600.0,61293.0,102071.0,19.0,31.1,-3.82,26.57,36.19,,,,,0.0,0.0,0.0,科技與通訊,M3200,文化創意業,資訊服務,遊戲軟體,33738.0,-0.5939365870527968,-0.5394187839576485,-0.6167185217886981,1.0,1.0,,0.0,0.0,11.533423928547553,1.665296200218622,0.0003099864584862,-3.82,26.57,-0.5939365870527968,-0.5394187839576485,-0.6167185217886981,,,,12.014801666837975,1.665296200218622,0.0003099864584862,-3.82,26.57,,,,,0.0,0.0,0.0,0.0
3629,2018,40577.0,6778.0,32560.0,0.0,39574.0,145466.0,23.0,-1.73,-2.84,18.14,22.17,,,,,0.0,0.0,0.0,科技與通訊,M3200,文化創意業,資訊服務,遊戲軟體,39338.0,0.0831898288063488,0.1535661742895815,-0.4374933069555364,1.0,1.0,,0.0,0.0,11.88769766131102,3.675797240612523,0.0005811896699853,-2.84,18.14,0.0831898288063488,0.1535661742895815,-0.4374933069555364,,,,12.014801666837975,3.675797240612523,0.0005811896699853,-2.84,18.14,,,,,0.0,0.0,0.0,0.0
3629,2019,112513.0,61822.0,56219.0,0.0,474050.0,708259.0,41.0,11.34,5.95,37.09,58.96,,,,,0.0,0.0,0.0,科技與通訊,M3200,文化創意業,資訊服務,遊戲軟體,118041.0,1.019867366902517,1.0988410489156593,2.4831404643937187,0.0,0.0,,0.0,0.0,13.470565124989363,1.4940596983440566,8.648876700769961e-05,5.95,37.09,0.7375122812458671,0.7579153656533173,1.3080362937949062,,,,13.470565124989363,1.4940596983440566,8.648876700769961e-05,5.95,37.09,,,,,0.0,0.0,0.0,0.0
