證券代碼,西元年份,營業費用,推銷費用,管理費用,研究發展費,營業收入淨額,資產總額,員工人數-母公司,ROA(C)稅前息前折舊前,ROA(A)稅後息前,負債比率,總負債/總淨值,回收利用水量,製程水回收率%,水回收率%,總用水量(含回收水),E_用水回收率%,E_取得用水相關國際認證,E_GRI_用水及廢水管理揭露度,E_GRI_廢棄物管理揭露度,E_每百萬營收廢棄物,E_有害廢棄物回收百分比%,G_報廢產品及電子廢棄物再循環百分比%,總重量(有害+非有害)(噸),廢棄物密集度(公噸/單位),有害廢棄物量(公噸),非有害廢棄物量(公噸),一般廢棄物罰鍰次數,事業廢棄物罰鍰次數,廢棄物清除處理機構罰鍰次數,SASB主產業,TSE產業_代碼,TSE產業_名稱,TEJ產業_名稱,TEJ子產業_名稱
1540,2016,67105.0,32908.0,21655.0,12542.0,524670.0,1633377.0,117.0,1.45,1.33,13.78,15.98,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,消費品,M1500,電機機械,機械,切削工具機
1540,2017,76740.0,40449.0,22698.0,13593.0,577573.0,1623556.0,104.0,1.41,0.15,15.72,18.65,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,消費品,M1500,電機機械,機械,切削工具機
1540,2018,69409.0,33732.0,22586.0,13091.0,631217.0,1917172.0,101.0,1.86,2.06,24.18,31.88,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,消費品,M1500,電機機械,機械,切削工具機
1540,2019,75361.0,40183.0,22524.0,12654.0,670596.0,1661289.0,103.0,-0.29,-1.66,13.24,15.26,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,消費品,M1500,電機機械,機械,切削工具機
1540,2020,50791.0,19868.0,19581.0,11342.0,311106.0,1566895.0,92.0,1.07,0.78,14.73,17.27,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,消費品,M1500,電機機械,機械,切削工具機
1540,2021,56852.0,23064.0,21596.0,12192.0,360792.0,1520339.0,89.0,-1.15,-0.45,15.07,17.74,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,消費品,M1500,電機機械,機械,切削工具機
1540,2022,66127.0,34900.0,19667.0,11560.0,473291.0,1559314.0,87.0,0.97,-0.19,11.86,13.46,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,消費品,M1500,電機機械,機械,切削工具機
1540,2023,68764.0,31720.0,22519.0,13765.0,575699.0,1718663.0,95.0,1.52,1.11,16.63,19.94,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,消費品,M1500,電機機械,機械,切削工具機
1540,2024,69266.0,32602.0,22849.0,13815.0,498100.0,1828680.0,96.0,3.06,2.37,16.87,20.29,,,,1358.0,0.0,0.0,0.0,0.0,0.0,8.6,0.0,,,,,,,,消費品,M1500,電機機械,機械,切削工具機
1540,2025,68315.0,31982.0,21682.0,13161.0,495440.0,1640358.0,97.0,3.87,2.99,9.82,10.89,,,,,0.0,0.0,0.0,0.0,0.269,14.56,61.445,,,,,,,,消費品,M1500,電機機械,機械,切削工具機
1540,2026,,,,,,,,,,,,,,,,0.0,0.0,2.5,2.5,0.0,43.64,61.445,,,,,,,,消費品,M1500,電機機械,機械,切削工具機
1541,2005,,,,,,1539068.0,288.0,2.72,0.56,53.13,113.37,,,,,,,,,,,,,,,,,,,消費品,M1500,電機機械,機械,木工機械
1541,2006,,,,,,1480124.0,352.0,4.6,2.51,50.46,101.84,,,,,,,,,,,,,,,,,,,消費品,M1500,電機機械,機械,木工機械
1541,2007,,,,,,1263096.0,334.0,7.58,4.14,35.57,55.22,,,,,,,,,,,,,,,,,,,消費品,M1500,電機機械,機械,木工機械
1541,2008,107741.0,49571.0,42207.0,15963.0,1489649.0,1025835.0,278.0,4.27,2.28,17.97,21.91,,,,,,,,,,,,,,,,,,,消費品,M1500,電機機械,機械,木工機械
1541,2009,116996.0,54455.0,43825.0,18716.0,1509797.0,1280959.0,279.0,4.58,2.49,20.83,26.31,,,,,,,,,,,,,,,,,,,消費品,M1500,電機機械,機械,木工機械
1541,2010,106732.0,49528.0,41046.0,16158.0,1296099.0,1168132.0,276.0,-1.59,-2.1,15.83,18.8,,,,,,,,,,,,,,,,0.0,0.0,0.0,消費品,M1500,電機機械,機械,木工機械
1541,2011,304371.0,169227.0,104002.0,31142.0,1485453.0,1683962.0,265.0,2.25,0.83,41.92,72.18,,,,,,,,,,,,,,,,,,,消費品,M1500,電機機械,機械,木工機械
1541,2012,307164.0,166813.0,95211.0,45140.0,1591897.0,1465903.0,272.0,-2.49,-3.14,38.75,63.26,,,,,,,,,,,,,,,,,,,消費品,M1500,電機機械,機械,木工機械
1541,2013,268404.0,126578.0,92869.0,48957.0,1838154.0,1789363.0,272.0,-0.83,-1.19,51.02,104.18,,,,,,,,,,,,,,,,0.0,2.0,0.0,消費品,M1500,電機機械,機械,木工機械
1541,2014,270792.0,119919.0,105377.0,45496.0,2688034.0,2097609.0,368.0,4.61,3.19,50.4,101.61,,,,,,,,,,,,,,,,0.0,0.0,0.0,消費品,M1500,電機機械,機械,木工機械
1541,2015,316773.0,158338.0,111275.0,47160.0,2887841.0,2269888.0,400.0,4.25,2.61,47.49,90.43,,,,,,,,,,,,,,,,0.0,2.0,0.0,消費品,M1500,電機機械,機械,木工機械
1541,2016,333936.0,179971.0,106994.0,46971.0,3528444.0,2621989.0,393.0,5.91,4.43,51.25,105.12,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,2.0,0.0,消費品,M1500,電機機械,機械,木工機械
1541,2017,325665.0,190788.0,92034.0,42843.0,3653294.0,2879158.0,424.0,2.58,1.38,60.33,152.05,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,消費品,M1500,電機機械,機械,木工機械
1541,2018,431585.0,292580.0,106209.0,32796.0,3590792.0,2806725.0,416.0,-0.67,-0.98,60.46,152.94,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,消費品,M1500,電機機械,機械,木工機械
1541,2019,354865.0,207066.0,97002.0,45910.0,4200061.0,3101169.0,446.0,3.11,1.72,58.81,142.76,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,1.0,0.0,消費品,M1500,電機機械,機械,木工機械
1541,2020,381368.0,225049.0,114248.0,41615.0,5271945.0,3839724.0,467.0,4.16,3.37,55.35,123.96,,,,61178.0,0.0,0.0,0.0,0.0,,,,,,,,,,,消費品,M1500,電機機械,機械,木工機械
1541,2021,386195.0,233408.0,121589.0,27022.0,6202947.0,5195985.0,468.0,2.49,1.9,65.97,193.84,,,,59196.0,0.0,0.0,0.0,0.0,,,,55.0,0.0087,14.0,41.0,0.0,3.0,0.0,消費品,M1500,電機機械,機械,木工機械
1541,2022,423713.0,222893.0,178369.0,22451.0,4057447.0,3611116.0,441.0,-1.89,-2.48,48.05,92.5,,,,34950.0,0.0,0.0,0.0,0.0,,,,98.0,0.0241,5.0,93.0,,,,消費品,M1500,電機機械,機械,木工機械
1541,2023,377645.0,230273.0,120417.0,17508.0,3378030.0,3978257.0,382.0,2.0,1.14,51.96,108.16,,,,47289.0,0.0,0.0,0.0,0.0,0.0242,,,561.0,0.138,12.0,549.0,0.0,0.0,0.0,消費品,M1500,電機機械,機械,木工機械
1541,2024,493582.0,267719.0,177464.0,27846.0,2988448.0,3157599.0,379.0,1.63,0.46,36.86,58.39,,,,35430.0,0.0,0.0,0.0,0.0,0.1661,8.6,0.0,556.0,0.1861,0.0,556.0,0.0,1.0,0.0,消費品,M1500,電機機械,機械,木工機械
1541,2025,428340.0,235771.0,157758.0,21552.0,3629326.0,3181040.0,387.0,3.75,2.5,33.53,50.44,,,,,0.0,0.0,2.5,1.5,0.186,14.56,61.445,118.8239,0.0348,22.6709,96.153,0.0,0.0,0.0,消費品,M1500,電機機械,機械,木工機械
1541,2026,,,,,,,,,,,,,,,,0.0,0.0,2.5,1.5,0.186,43.64,61.445,,,,,0.0,1.0,0.0,消費品,M1500,電機機械,機械,木工機械
1553,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,電機製品,電機
1557,2005,,,,,,8114480.0,624.0,5.07,2.41,76.5,325.54,,,,,,,,,,,,,,,,,,,資源轉化,M1500,電機機械,機械,成型工具機
1557,2006,,,,,,7249026.0,584.0,9.84,7.38,69.35,226.25,,,,,,,,,,,,,,,,,,,資源轉化,M1500,電機機械,機械,成型工具機
1557,2007,,,,,,6546042.0,540.0,3.64,1.16,62.44,166.23,,,,,,,,,,,,,,,,,,,資源轉化,M1500,電機機械,機械,成型工具機
1557,2008,,,,,,6244492.0,533.0,5.68,2.68,50.64,102.6,,,,,,,,,,,,,,,,,,,資源轉化,M1500,電機機械,機械,成型工具機
1557,2009,,,,,,5979548.0,405.0,4.72,1.23,49.32,97.3,,,,,,,,,,,,,,,,,,,資源轉化,M1500,電機機械,機械,成型工具機
1557,2010,,,,,,7193191.0,462.0,11.15,6.74,52.0,108.32,,,,,,,,,,,,,,,,,,,資源轉化,M1500,電機機械,機械,成型工具機
1557,2011,,,,,,8484100.0,471.0,3.37,1.68,55.44,124.43,,,,,,,,,,,,,,,,,,,資源轉化,M1500,電機機械,機械,成型工具機
1557,2012,,,,,,8699206.0,471.0,4.79,2.77,52.39,110.04,,,,,,,,,,,,,,,,0.0,2.0,0.0,資源轉化,M1500,電機機械,機械,成型工具機
1557,2013,,,,,,8982972.0,480.0,1.11,-1.78,53.35,114.34,,,,,,,,,,,,,,,,,,,資源轉化,M1500,電機機械,機械,成型工具機
1557,2014,,,,,,8810998.0,469.0,5.07,3.12,46.15,85.69,,,,,,,,,,,,,,,,,,,資源轉化,M1500,電機機械,機械,成型工具機
1557,2015,,,,,,8334983.0,435.0,7.17,4.79,41.28,70.3,,,,,,,,,,,,,,,,,,,資源轉化,M1500,電機機械,機械,成型工具機
1557,2016,,,,,,9346911.0,445.0,4.46,3.06,48.16,92.9,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,資源轉化,M1500,電機機械,機械,成型工具機
1557,2017,,,,,,10461240.0,475.0,2.96,1.58,51.88,107.83,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,資源轉化,M1500,電機機械,機械,成型工具機
1557,2018,,,,,,10408717.0,476.0,5.69,3.32,47.54,90.63,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,資源轉化,M1500,電機機械,機械,成型工具機
1557,2019,,,,,,9508262.0,537.0,2.83,1.57,44.68,80.76,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,資源轉化,M1500,電機機械,機械,成型工具機
1557,2020,,,,,,10848876.0,598.0,1.08,0.25,50.92,103.77,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,資源轉化,M1500,電機機械,機械,成型工具機
1557,2021,,,,,,12405327.0,630.0,1.74,0.35,56.91,132.06,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,資源轉化,M1500,電機機械,機械,成型工具機
1557,2022,,,,,,12847412.0,630.0,2.86,1.29,54.89,121.69,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,2.0,0.0,資源轉化,M1500,電機機械,機械,成型工具機
1557,2023,,,,,,13340223.0,630.0,3.59,2.46,55.1,122.72,,,,,0.0,0.0,0.0,0.0,0.2326,,,,,,,,,,資源轉化,M1500,電機機械,機械,成型工具機
1557,2024,,,,,,13113790.0,630.0,5.03,3.09,50.48,101.92,,,,,0.0,0.0,0.0,0.0,0.2671,9.56,10.605,,,,,,,,資源轉化,M1500,電機機械,機械,成型工具機
1557,2025,,,,,,14247373.0,,4.31,2.62,53.01,112.79,,,,,0.0,0.0,0.0,0.0,0.2591,19.685,13.9,,,,,,,,資源轉化,M1500,電機機械,機械,成型工具機
1558,2005,,,,,,1540636.0,231.0,7.45,2.57,50.84,103.41,,,,,,,,,,,,,,,,,,,消費品,M1500,電機機械,機械,紡織工具機
1558,2006,,,,,,1630733.0,200.0,11.52,7.45,43.75,77.77,,,,,,,,,,,,,,,,,,,消費品,M1500,電機機械,機械,紡織工具機
1558,2007,,,,,,1784402.0,204.0,11.24,7.62,40.31,67.52,,,,,,,,,,,,,,,,,,,消費品,M1500,電機機械,機械,紡織工具機
1558,2008,313333.0,67926.0,179563.0,65844.0,2621182.0,1826873.0,190.0,6.03,3.43,39.64,65.66,,,,,,,,,,,,,,,,,,,消費品,M1500,電機機械,機械,紡織工具機
1558,2009,368744.0,80446.0,219627.0,68671.0,3271392.0,2456391.0,207.0,11.08,7.65,30.62,44.13,,,,,,,,,,,,,,,,,,,消費品,M1500,電機機械,機械,紡織工具機
1558,2010,537510.0,198488.0,244845.0,94177.0,4459828.0,2887834.0,267.0,1.27,0.26,32.72,48.64,,,,,,,,,,,,,,,,,,,消費品,M1500,電機機械,機械,紡織工具機
1558,2011,491649.0,131591.0,264200.0,95858.0,4750504.0,3357554.0,275.0,5.93,3.51,39.84,66.23,,,,,,,,,,,,,,,,,,,消費品,M1500,電機機械,機械,紡織工具機
1558,2012,494967.0,128979.0,256892.0,109096.0,5056321.0,3771726.0,269.0,4.66,3.05,31.8,46.62,,,,,,,,,,,,,,,,,,,消費品,M1500,電機機械,機械,紡織工具機
1558,2013,529796.0,129340.0,300112.0,100344.0,5555076.0,5370910.0,305.0,4.68,2.8,30.14,43.14,,,,,,,,,,,,,,,,,,,消費品,M1500,電機機械,機械,紡織工具機
1558,2014,569370.0,129988.0,331056.0,108326.0,6246366.0,5482857.0,323.0,6.82,4.08,25.63,34.46,,,,,,,,,,,,,,,,,,,消費品,M1500,電機機械,機械,紡織工具機
1558,2015,611393.0,147146.0,346440.0,117807.0,6017442.0,5887172.0,360.0,4.98,3.05,25.68,34.56,,,,,,,,,,,,,,,,,,,消費品,M1500,電機機械,機械,紡織工具機
1558,2016,615114.0,143133.0,349794.0,122187.0,6039336.0,6243768.0,379.0,5.72,4.03,26.57,36.18,,,,292232.0,0.0,0.0,0.0,0.0,,,,,,,,,,,消費品,M1500,電機機械,機械,紡織工具機
1558,2017,628180.0,139686.0,371065.0,117429.0,5994144.0,6739290.0,376.0,4.86,2.07,34.33,52.28,,,,351800.0,0.0,0.0,0.0,0.0,,,,,,,,,,,消費品,M1500,電機機械,機械,紡織工具機
1558,2018,646043.0,154140.0,374930.0,114216.0,6669964.0,6811619.0,356.0,3.78,2.24,28.84,40.53,,,,360000.0,0.0,0.0,0.0,0.0,,,,,,,,,,,消費品,M1500,電機機械,機械,紡織工具機
1558,2019,638245.0,151012.0,382784.0,105013.0,5935948.0,6442058.0,334.0,3.22,1.82,25.43,34.1,,,,330000.0,0.0,0.0,0.0,0.0,,,,,,,,,,,消費品,M1500,電機機械,機械,紡織工具機
1558,2020,770043.0,210907.0,451332.0,108111.0,6965819.0,7981683.0,332.0,4.77,2.82,36.67,57.91,,,,250000.0,0.0,0.0,4.0,2.0,,,,,,,,,,,消費品,M1500,電機機械,機械,紡織工具機
1558,2021,878434.0,277341.0,487715.0,114310.0,7719932.0,7966074.0,363.0,0.79,-0.27,37.53,60.09,,,,270000.0,0.0,0.0,4.0,5.0,,,,1073.0,0.0003,81.0,992.0,,,,消費品,M1500,電機機械,機械,紡織工具機
1558,2022,1093698.0,273102.0,606976.0,185152.0,7198245.0,13244676.0,343.0,1.58,0.62,33.95,51.41,,,,297000.0,0.0,0.0,4.0,5.0,,,,920.0,0.0004,,,,,,消費品,M1500,電機機械,機械,紡織工具機
1558,2023,1399205.0,368068.0,736738.0,327139.0,7558277.0,11995154.0,271.0,2.76,1.2,28.21,39.29,,,,189000.0,0.0,0.0,4.0,5.0,0.1278,,,637.9,0.0003,49.09,588.81,,,,消費品,M1500,電機機械,機械,紡織工具機
1558,2024,1524473.0,291103.0,821729.0,372659.0,8337227.0,13140704.0,279.0,3.64,1.46,30.92,44.75,,,,134000.0,0.0,0.0,4.0,5.0,0.0844,8.6,0.0,656.9397,0.0003,42.471,614.4687,,,,消費品,M1500,電機機械,機械,紡織工具機
1558,2025,1452262.0,282230.0,793906.0,375965.0,8103980.0,12998638.0,249.0,2.91,1.21,34.19,51.95,,,,,0.0,0.0,4.0,5.0,0.0788,14.56,61.445,864.8808,0.1791,68.97,795.9108,,,,消費品,M1500,電機機械,機械,紡織工具機
1558,2026,,,,,,,,,,,,,,,,0.0,0.0,4.0,5.0,0.0788,43.64,61.445,,,,,,,,消費品,M1500,電機機械,機械,紡織工具機
1560,2005,,,,,,5760900.0,1414.0,10.6,6.68,46.51,86.94,,,,,,,,,,,,,,,,,,,科技與通訊,M1500,電機機械,半導體,晶圓材料
1560,2006,,,,,,5957622.0,1566.0,10.83,4.66,40.67,68.54,,,,,,,,,,,,,,,,,,,科技與通訊,M1500,電機機械,半導體,晶圓材料
1560,2007,,,,,,5891457.0,1592.0,10.65,4.81,38.31,62.1,,,,,,,,,,,,,,,,,,,科技與通訊,M1500,電機機械,半導體,晶圓材料
1560,2008,430742.0,215890.0,61604.0,153248.0,3268103.0,5269418.0,1564.0,1.41,-0.93,33.8,51.06,,,,,,,,,,,,,,,,,,,科技與通訊,M1500,電機機械,半導體,晶圓材料
1560,2009,355678.0,163677.0,58920.0,133081.0,2560277.0,4774071.0,1382.0,4.72,1.55,31.64,46.28,,,,,,,,,,,,,,,,,,,科技與通訊,M1500,電機機械,半導體,晶圓材料
1560,2010,429351.0,181594.0,116655.0,131102.0,3296820.0,4906687.0,1502.0,4.65,1.66,30.62,44.14,,,,,,,,,,,,,,,,0.0,0.0,0.0,科技與通訊,M1500,電機機械,半導體,晶圓材料
1560,2011,454034.0,219473.0,133084.0,101477.0,3840561.0,4739619.0,1537.0,4.59,1.88,23.47,30.66,,,,,,,,,,,,,,,,0.0,0.0,0.0,科技與通訊,M1500,電機機械,半導體,晶圓材料
1560,2012,453279.0,226722.0,134345.0,92212.0,3858205.0,4617732.0,1539.0,7.21,2.85,23.58,30.85,,,,,,,,,,,,,,,,1.0,2.0,0.0,科技與通訊,M1500,電機機械,半導體,晶圓材料
1560,2013,462492.0,204423.0,167108.0,90961.0,4062397.0,5301815.0,1558.0,7.62,2.81,31.01,44.94,,,,,,,,,,,,,,,,0.0,1.0,0.0,科技與通訊,M1500,電機機械,半導體,晶圓材料
1560,2014,580387.0,303133.0,200139.0,77115.0,4354824.0,5281591.0,1624.0,7.0,2.99,27.43,37.79,,,,,,,,,,,,,,,,0.0,0.0,0.0,科技與通訊,M1500,電機機械,半導體,晶圓材料
1560,2015,562839.0,263490.0,215505.0,83844.0,4046260.0,5128663.0,1582.0,4.66,2.27,25.9,34.95,,,,,,,,,,,,,,,,0.0,0.0,0.0,科技與通訊,M1500,電機機械,半導體,晶圓材料
1560,2016,571510.0,324186.0,185564.0,61760.0,4128658.0,4997789.0,1576.0,5.9,3.55,24.34,32.18,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,科技與通訊,M1500,電機機械,半導體,晶圓材料
1560,2017,642980.0,351796.0,195551.0,95633.0,4525051.0,5308385.0,1643.0,5.72,3.31,23.63,30.94,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,2.0,0.0,科技與通訊,M1500,電機機械,半導體,晶圓材料
1560,2018,742627.0,395391.0,246103.0,108389.0,5133466.0,6630642.0,1679.0,5.34,3.19,31.4,45.76,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,科技與通訊,M1500,電機機械,半導體,晶圓材料
1560,2019,753256.0,373636.0,273702.0,116180.0,4868003.0,7925408.0,1665.0,3.68,2.13,41.89,72.08,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,科技與通訊,M1500,電機機械,半導體,晶圓材料
1560,2020,839619.0,443485.0,266113.0,125888.0,5156550.0,9452848.0,1693.0,3.53,1.4,49.9,99.6,,,,1277640.0,0.0,0.0,0.0,0.0,,,,,,,,,,,科技與通訊,M1500,電機機械,半導體,晶圓材料
1560,2021,928863.0,530381.0,261375.0,136526.0,6027838.0,10161515.0,1703.0,4.46,2.51,50.3,101.19,,,,1464410.0,0.0,0.0,0.0,0.0,,,,1569.51,0.29,25.19,1544.32,1.0,0.0,0.0,科技與通訊,M1500,電機機械,半導體,晶圓材料
1560,2022,1097687.0,635105.0,301756.0,164037.0,6907619.0,9544895.0,1740.0,4.23,2.12,36.19,56.71,,,28.41,1403900.0,0.0,0.0,0.0,0.0,,,,1561.855,0.26,21.4,1540.455,0.0,0.0,0.0,科技與通訊,M1500,電機機械,半導體,晶圓材料
1560,2023,952994.0,500562.0,296451.0,156505.0,6380904.0,9862953.0,1758.0,3.76,1.71,34.38,52.38,368580.0,,32.04,1519100.0,0.0,0.0,1.5,0.0,0.2261,,,1632.407,0.28,22.828,1609.579,0.0,0.0,0.0,科技與通訊,M1500,電機機械,半導體,晶圓材料
1560,2024,1032919.0,507616.0,359363.0,164104.0,7019493.0,11050863.0,1723.0,4.29,2.37,32.8,48.81,426810.0,,26.67,1600330.0,24.26,0.0,1.5,1.5,0.2558,67.25,74.3,1604.52,0.27,38.99,1565.53,,,,科技與通訊,M1500,電機機械,半導體,晶圓材料
1560,2025,1343734.0,608017.0,542398.0,191203.0,8149475.0,13258011.0,1735.0,4.66,3.94,35.97,56.19,,,,,26.67,0.0,3.0,3.0,0.2286,45.99,73.11,1779.98,0.25,53.68,1726.3,,,,科技與通訊,M1500,電機機械,半導體,晶圓材料
1560,2026,,,,,,,,,,,,,,,,26.67,0.0,3.0,3.0,0.2286,47.83,74.355,,,,,,,,科技與通訊,M1500,電機機械,半導體,晶圓材料
1563,2005,,,,,,4478274.0,874.0,6.76,4.36,57.72,136.53,,,,,,,,,,,,,,,,,,,運輸,M2200,汽車工業,汽車組件,車架底盤件
1563,2006,,,,,,7444652.0,1006.0,6.21,3.06,59.36,146.05,,,,,,,,,,,,,,,,,,,運輸,M2200,汽車工業,汽車組件,車架底盤件
1563,2007,,,,,,7577822.0,1002.0,2.14,-1.16,60.35,152.18,,,,,,,,,,,,,,,,,,,運輸,M2200,汽車工業,汽車組件,車架底盤件
1563,2008,,,,,,6797094.0,668.0,-4.9,-7.14,63.72,175.61,,,,,,,,,,,,,,,,,,,運輸,M2200,汽車工業,汽車組件,車架底盤件
1563,2009,,,,,,6413185.0,712.0,7.83,3.81,56.31,128.89,,,,,,,,,,,,,,,,,,,運輸,M2200,汽車工業,汽車組件,車架底盤件
1563,2010,,,,,,5582435.0,844.0,4.99,0.75,46.51,86.95,,,,,,,,,,,,,,,,,,,運輸,M2200,汽車工業,汽車組件,車架底盤件
1563,2011,,,,,,5631990.0,937.0,5.63,1.91,46.8,87.97,,,,,,,,,,,,,,,,0.0,1.0,0.0,運輸,M2200,汽車工業,汽車組件,車架底盤件
1563,2012,,,,,,5793640.0,1052.0,9.26,4.83,41.07,69.69,,,,,,,,,,,,,,,,,,,運輸,M2200,汽車工業,汽車組件,車架底盤件
1563,2013,,,,,,6914241.0,1096.0,8.89,5.07,41.96,72.29,,,,,,,,,,,,,,,,0.0,0.0,0.0,運輸,M2200,汽車工業,汽車組件,車架底盤件
1563,2014,,,,,,8772881.0,1246.0,10.73,7.15,46.03,85.27,,,,,,,,,,,,,,,,,,,運輸,M2200,汽車工業,汽車組件,車架底盤件
1563,2015,,,,,,10369659.0,1343.0,12.25,5.78,48.98,95.99,,,,,,,,,,,,,,,,0.0,0.0,0.0,運輸,M2200,汽車工業,汽車組件,車架底盤件
1563,2016,,,,,,14126818.0,1388.0,8.81,5.62,53.8,116.45,,,,,0.0,0.0,0.0,0.0,,,,,,,,2.0,0.0,0.0,運輸,M2200,汽車工業,汽車組件,車架底盤件
1563,2017,,,,,,16485146.0,1460.0,7.13,3.81,57.09,133.05,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,4.0,0.0,運輸,M2200,汽車工業,汽車組件,車架底盤件
1563,2018,,,,,,17036804.0,1398.0,4.31,3.31,56.73,131.12,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,1.0,0.0,運輸,M2200,汽車工業,汽車組件,車架底盤件
1563,2019,,,,,,16982643.0,1486.0,2.52,0.76,56.39,129.31,,,,440100.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,2.0,0.0,運輸,M2200,汽車工業,汽車組件,車架底盤件
1563,2020,,,,,,16819761.0,1507.0,6.29,2.64,56.96,132.32,,,,494840.0,0.0,0.0,0.0,0.0,,,,,,,,,,,運輸,M2200,汽車工業,汽車組件,車架底盤件
1563,2021,,,,,,16443640.0,1490.0,5.07,1.55,56.34,129.05,,,,537100.0,0.0,0.0,0.0,0.0,,,,,,,,,,,運輸,M2200,汽車工業,汽車組件,車架底盤件
1563,2022,,,,,,17561595.0,1532.0,-1.22,0.34,58.54,141.19,,,,568820.0,0.0,0.0,0.0,0.0,,,,,,,,,,,運輸,M2200,汽車工業,汽車組件,車架底盤件
1563,2023,979556.0,546987.0,279940.0,153056.0,7779316.0,17376064.0,1533.0,2.81,1.07,55.48,124.63,,,,660410.0,0.0,0.0,2.5,2.5,0.1799,,,6478.91,0.8328,81.24,6397.67,0.0,1.0,0.0,運輸,M2200,汽車工業,汽車組件,車架底盤件
1563,2024,1025835.0,602092.0,281839.0,151096.0,7473579.0,17519544.0,1474.0,2.55,1.02,43.97,78.49,,,,658680.0,0.0,0.0,0.0,5.0,0.8328,30.81,23.11,6986.93,0.93,126.42,6860.51,0.0,2.0,0.0,運輸,M2200,汽車工業,汽車組件,車架底盤件
1563,2025,920910.0,533448.0,234054.0,153353.0,6977352.0,18222616.0,1400.0,1.26,0.11,51.82,107.57,,,,,0.0,0.0,0.0,5.0,0.9349,44.78,23.11,6896.72,0.99,80.01,6816.71,,,,運輸,M2200,汽車工業,汽車組件,車架底盤件
1563,2026,,,,,,,,,,,,,,,,0.0,0.0,0.0,5.0,0.9349,44.78,23.11,,,,,0.0,0.0,0.0,運輸,M2200,汽車工業,汽車組件,車架底盤件
1565,2005,,,,,,1355893.0,670.0,15.33,11.99,28.69,40.24,,,,,,,,,,,,,,,,,,,醫療保健,M1722,生技醫療業,醫療耗材,輔助與彌補
1565,2006,,,,,,1930084.0,923.0,17.39,12.32,38.97,63.85,,,,,,,,,,,,,,,,,,,醫療保健,M1722,生技醫療業,醫療耗材,輔助與彌補
1565,2007,,,,,,2568071.0,1133.0,18.41,13.13,31.04,45.01,,,,,,,,,,,,,,,,,,,醫療保健,M1722,生技醫療業,醫療耗材,輔助與彌補
1565,2008,538451.0,325450.0,193155.0,19846.0,2172887.0,2739302.0,1143.0,7.97,5.53,30.54,43.96,,,,,,,,,,,,,,,,,,,醫療保健,M1722,生技醫療業,醫療耗材,輔助與彌補
1565,2009,577109.0,352658.0,203869.0,20582.0,2392380.0,3034911.0,1257.0,8.88,6.29,30.0,42.86,,,,,,,,,,,,,,,,,,,醫療保健,M1722,生技醫療業,醫療耗材,輔助與彌補
1565,2010,487983.0,302883.0,156195.0,28905.0,3099275.0,3603218.0,1700.0,8.58,6.16,31.52,46.04,,,,,,,,,,,,,,,,,,,醫療保健,M1722,生技醫療業,醫療耗材,輔助與彌補
1565,2011,488652.0,280829.0,178167.0,29656.0,3458649.0,3921173.0,2040.0,9.03,6.68,28.16,39.19,,,,,,,,,,,,,,,,,,,醫療保健,M1722,生技醫療業,醫療耗材,輔助與彌補
1565,2012,447991.0,259872.0,150775.0,37344.0,4168672.0,5208691.0,2230.0,9.95,7.81,39.12,64.26,,,,,,,,,,,,,,,,,,,醫療保健,M1722,生技醫療業,醫療耗材,輔助與彌補
1565,2013,519180.0,311873.0,160514.0,46793.0,5222162.0,6189007.0,3060.0,9.69,7.47,37.22,59.3,,,,,,,,,,,,,,,,,,,醫療保健,M1722,生技醫療業,醫療耗材,輔助與彌補
1565,2014,531997.0,295503.0,167844.0,68650.0,5411329.0,6412605.0,2825.0,8.99,6.06,32.37,47.87,,,,,,,,,,,,,,,,,,,醫療保健,M1722,生技醫療業,醫療耗材,輔助與彌補
